"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"Andrew Taaylorr","http://dbpedia.org/resource/Andrew_Taylor_(baseball)","1986-08-18","Durhham","http://dbpedia.org/resource/Durham,_North_Carolina","Orange County, North Carrolina","http://dbpedia.org/resource/Orange_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Michael Berrry","http://dbpedia.org/resource/Michael_Berry_(radio_host)","1970-11-10","Orangee","http://dbpedia.org/resource/Orange,_Texas","Orange County, Texass","http://dbpedia.org/resource/Orange_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Scott Crichtonn","http://dbpedia.org/resource/Scott_Crichton_(American_football)","1991-10-30","Tacomaa","http://dbpedia.org/resource/Tacoma,_Washington","Pierce County, Washington","http://dbpedia.org/resource/Pierce_County,_Washington","United States","http://dbpedia.org/resource/United_States"
"RRay Jarvis","http://dbpedia.org/resource/Ray_Jarvis_(baseball)","1946-05-10","Providencee","http://dbpedia.org/resource/Providence,_Rhode_Island","Providence County, Rhode Island","http://dbpedia.org/resource/Providence_County,_Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Howard Johnsonnn","http://dbpedia.org/resource/Howard_Johnson_(American_football)","1916-09-22","Murfreesboro","http://dbpedia.org/resource/Murfreesboro,_Tennessee","Rutherfoord County, Tennessee","http://dbpedia.org/resource/Rutherford_County,_Tennessee","United States","http://dbpedia.org/resource/United_States"
"Adam Smithh","http://dbpedia.org/resource/Adam_Smith_(American_football)","1990-04-09","Murfreesbooro","http://dbpedia.org/resource/Murfreesboro,_Tennessee","Rutherford County, TTennessee","http://dbpedia.org/resource/Rutherford_County,_Tennessee","United States","http://dbpedia.org/resource/United_States"
"Jim Jeenningss","http://dbpedia.org/resource/Jim_Jennings_(basketball)","1941-04-14","Murfreesboroo","http://dbpedia.org/resource/Murfreesboro,_Tennessee","Rutherford County, Tennesseee","http://dbpedia.org/resource/Rutherford_County,_Tennessee","United States","http://dbpedia.org/resource/United_States"
"Bill Burrnss","http://dbpedia.org/resource/Bill_Burns_(baseball)","1880-01-27","San Saba","http://dbpedia.org/resource/San_Saba,_Texas","San Saba County, Texas","http://dbpedia.org/resource/San_Saba_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Redd Joness","http://dbpedia.org/resource/Red_Jones_(outfielder)","1911-11-02","Timpsonn","http://dbpedia.org/resource/Timpson,_Texas","Shelby County, Texas","http://dbpedia.org/resource/Shelby_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Eric Alexanderr","http://dbpedia.org/resource/Eric_Alexander_(American_football)","1982-02-08","Tyler","http://dbpedia.org/resource/Tyler,_Texas","Smith County, Texass","http://dbpedia.org/resource/Smith_County,_Texas","United States","http://dbpedia.org/resource/United_States"
"Mike Championn","http://dbpedia.org/resource/Mike_Champion_(basketball)","1964-04-05","Eveerett","http://dbpedia.org/resource/Everett,_Washington","Snohomish County, Washingtonn","http://dbpedia.org/resource/Snohomish_County,_Washington","United States","http://dbpedia.org/resource/United_States"
"Marie Adamss","http://dbpedia.org/resource/Marie_Adams_(singer)","1925-10-19","Linnden","http://dbpedia.org/resource/Linden,_Texas","Texass","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Charles Bartlettt","http://dbpedia.org/resource/Charles_Bartlett_(American_football)","1899-06-14","Marlin","http://dbpedia.org/resource/Marlin,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Leonard Harris","http://dbpedia.org/resource/Leonard_Harris_(American_football)","1960-11-27","McKinneyy","http://dbpedia.org/resource/McKinney,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Michaael Berry","http://dbpedia.org/resource/Michael_Berry_(radio_host)","1970-11-10","Orangee","http://dbpedia.org/resource/Orange,_Texas","Teexas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Harry Taylor","http://dbpedia.org/resource/Harry_Taylor_(1957_pitcher)","1935-12-02","San Angeloo","http://dbpedia.org/resource/San_Angelo,_Texas","Texass","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Joel Williams (offensive lineman))","http://dbpedia.org/resource/Joel_Williams_(offensive_lineman)","1926-03-18","Saan Angelo","http://dbpedia.org/resource/San_Angelo,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Jammes Hunnter","http://dbpedia.org/resource/James_Hunter_(American_football)","1954-03-08","Silsbee","http://dbpedia.org/resource/Silsbee,_Texas","Teexas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Crrowder","http://dbpedia.org/resource/Crowder_(musician)","1971-11-29","Texarkana","http://dbpedia.org/resource/Texarkana,_Texas","TTexas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"David Warrenn","http://dbpedia.org/resource/David_Warren_(American_football)","1978-10-14","Tyler","http://dbpedia.org/resource/Tyler,_Texas","Texass","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Cliff Young","http://dbpedia.org/resource/Cliff_Young_(baseball)","1964-08-02","Williss","http://dbpedia.org/resource/Willis,_Texas","Texxas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"George Dawson","http://dbpedia.org/resource/George_Dawson_(author)","1898-01-19","Marshalll","http://dbpedia.org/resource/Marshall,_Texas","TTexas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Reed Hill","http://dbpedia.org/resource/Red_Hill_(baseball)","1893-01-20","Marshhall","http://dbpedia.org/resource/Marshall,_Texas","Texass","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Dave Williamss","http://dbpedia.org/resource/Dave_Williams_(musician)","1972-02-29","Princetonn","http://dbpedia.org/resource/Princeton,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Ben Howaardd","http://dbpedia.org/resource/Ben_Howard_(baseball)","1979-01-15","Danvillee","http://dbpedia.org/resource/Danville,_Illinois","VVermilion County, Illinois","http://dbpedia.org/resource/Vermilion_County,_Illinois","United States","http://dbpedia.org/resource/United_States"
"Jeff Johnsonn","http://dbpedia.org/resource/Jeff_Johnson_(baseball)","1966-08-04","Durham","http://dbpedia.org/resource/Durham,_North_Carolina","Wake County, North Caroolina","http://dbpedia.org/resource/Wake_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Eric  Moe","http://dbpedia.org/resource/Eric_Moe_(composer)","1954-10-24","Durhham","http://dbpedia.org/resource/Durham,_North_Carolina","Wake County, North Carolinaa","http://dbpedia.org/resource/Wake_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"LLindsay Joness","http://dbpedia.org/resource/Lindsay_Jones_(composer)","1969-06-09","Durham","http://dbpedia.org/resource/Durham,_North_Carolina","Wake County, North Carolinaa","http://dbpedia.org/resource/Wake_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Nick Galifianakiiss","http://dbpedia.org/resource/Nick_Galifianakis_(politician)","1928-07-22","Durham","http://dbpedia.org/resource/Durham,_North_Carolina","Wake County, North Carolina","http://dbpedia.org/resource/Wake_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Jamie Walkerr","http://dbpedia.org/resource/Jamie_Walker_(baseball)","1971-07-01","McMinnnville","http://dbpedia.org/resource/McMinnville,_Tennessee","Warren County, Tennessee","http://dbpedia.org/resource/Warren_County,_Tennessee","United States","http://dbpedia.org/resource/United_States"
"John Dickey","http://dbpedia.org/resource/John_Dickey_(U.S._politician)","1794-06-23","Greensburgg","http://dbpedia.org/resource/Greensburg,_Pennsylvania","Westmoreland County, Pennsylvania","http://dbpedia.org/resource/Westmoreland_County,_Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"Ted Richardss","http://dbpedia.org/resource/Ted_Richards_(American_football)","1901-11-07","Oshkoshh","http://dbpedia.org/resource/Oshkosh,_Wisconsin","Winnebago Couunty, Wisconsin","http://dbpedia.org/resource/Winnebago_County,_Wisconsin","United States","http://dbpedia.org/resource/United_States"
"Robert C. Osboornn","http://dbpedia.org/resource/Robert_Osborn_(satirist)","1904-10-26","Oshkoshh","http://dbpedia.org/resource/Oshkosh,_Wisconsin","Winnebago County, Wisconsin","http://dbpedia.org/resource/Winnebago_County,_Wisconsin","United States","http://dbpedia.org/resource/United_States"
"Curt Haansen","http://dbpedia.org/resource/Curt_Hansen_(actor)","1987-08-14","Harttford","http://dbpedia.org/resource/Hartford,_Wisconsin","Wisconsin","http://dbpedia.org/resource/Wisconsin","United States","http://dbpedia.org/resource/United_States"
"Scott Meyerr","http://dbpedia.org/resource/Scott_Meyer_(author)","1971-05-11","Sunnysside","http://dbpedia.org/resource/Sunnyside,_Washington","Washington (state))","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Stevve Hobbs","http://dbpedia.org/resource/Steve_Hobbs_(Washington_politician)","1970-02-12","Everett","http://dbpedia.org/resource/Everett,_Washington","Washington (state))","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Jooseph Hanssen","http://dbpedia.org/resource/Joseph_Hansen_(socialist)","1910-06-16","Richfield","http://dbpedia.org/resource/Richfield,_Utah","Utaah","http://dbpedia.org/resource/Utah","United States","http://dbpedia.org/resource/United_States"
"Kevin Riichardson","http://dbpedia.org/resource/Kevin_Richardson_(baseball)","1980-09-12","Mount Vernonn","http://dbpedia.org/resource/Mount_Vernon,_Washington","Washington (state)","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Dreew Millerr","http://dbpedia.org/resource/Drew_Miller_(quarterback)","1978-03-17","Tacooma","http://dbpedia.org/resource/Tacoma,_Washington","Washington (state)","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"George Ripleyy","http://dbpedia.org/resource/George_Ripley_(transcendentalist)","1802-10-03","Greenfield","http://dbpedia.org/resource/Greenfield,_Massachusetts","Massachusetts","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Rick Andersonnn","http://dbpedia.org/resource/Rick_Anderson_(baseball,_born_1956)","1956-11-29","Everettt","http://dbpedia.org/resource/Everett,_Washington","Washington (state))","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Kelly Sullivan","http://dbpedia.org/resource/Kelly_Sullivan_(actress)","1978-02-03","Puyallupp","http://dbpedia.org/resource/Puyallup,_Washington","Washington (state)","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Paull Joness","http://dbpedia.org/resource/Paul_Jones_(basketball)","1989-07-03","Kentt","http://dbpedia.org/resource/Kent,_Washington","Washington (state)","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Robert Hutchinsonnn","http://dbpedia.org/resource/Robert_Hutchinson_(author)","1957-11-12","Tacomaa","http://dbpedia.org/resource/Tacoma,_Washington","Washington (state))","http://dbpedia.org/resource/Washington_(state)","United States","http://dbpedia.org/resource/United_States"
"Brad Crawforrd","http://dbpedia.org/resource/Brad_Crawford_(American_football)","1955-12-13","Logansportt","http://dbpedia.org/resource/Logansport,_Indiana","Cass Countty, Indiana","http://dbpedia.org/resource/Cass_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Frankk Owenn","http://dbpedia.org/resource/Frank_Owen_(baseball)","1879-12-23","Ypsiilanti","http://dbpedia.org/resource/Ypsilanti,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Frank Owenn","http://dbpedia.org/resource/Frank_Owen_(baseball)","1879-12-23","Ypsilanti","http://dbpedia.org/resource/Ypsilanti,_Michigan","Washtenaw County, Michigan","http://dbpedia.org/resource/Washtenaw_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Terryy Joness","http://dbpedia.org/resource/Terry_Jones_(defensive_tackle)","1956-11-08","Sanndersville","http://dbpedia.org/resource/Sandersville,_Georgia","Georgia (U.SS. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Anndre Smithh","http://dbpedia.org/resource/Andre_Smith_(tight_end)","1988-09-26","Savannahh","http://dbpedia.org/resource/Savannah,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Jamees Boyd","http://dbpedia.org/resource/James_Boyd_(American_football)","1977-10-17","Norfolkk","http://dbpedia.org/resource/Norfolk,_Virginia","Virginiaa","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Dennis BBoydd","http://dbpedia.org/resource/Dennis_Boyd_(basketball)","1954-05-21","Porttsmouth","http://dbpedia.org/resource/Portsmouth,_Virginia","Virginia","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Ed Glennnn","http://dbpedia.org/resource/Ed_Glenn_(outfielder)","1860-09-19","Richmond","http://dbpedia.org/resource/Richmond,_Virginia","Virginiaa","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"DDon  Oakes","http://dbpedia.org/resource/Don_Oakes_(American_football)","1938-07-22","Roanoke","http://dbpedia.org/resource/Roanoke,_Virginia","Virginiaa","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Larry Marksss","http://dbpedia.org/resource/Larry_Marks_(boxer)","1972-04-13","Selmaa","http://dbpedia.org/resource/Selma,_Alabama","Alabamaa","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Dennis Bennett","http://dbpedia.org/resource/Dennis_Bennett_(baseball)","1939-10-05","Oaklandd","http://dbpedia.org/resource/Oakland,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Gene Tayyllor","http://dbpedia.org/resource/Gene_Taylor_(American_football)","1962-11-12","Oaklandd","http://dbpedia.org/resource/Oakland,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Fred Kellly","http://dbpedia.org/resource/Fred_Kelly_(athlete)","1891-09-12","Orange","http://dbpedia.org/resource/Orange,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Kevin Brown","http://dbpedia.org/resource/Kevin_Brown_(left-handed_pitcher)","1966-03-05","Orooville","http://dbpedia.org/resource/Oroville,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Alex Wonng","http://dbpedia.org/resource/Alex_Wong_(producer,_musician)","1974-11-25","Pallo Alto","http://dbpedia.org/resource/Palo_Alto,_California","Californiia","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Guillermo Gonzalezz","http://dbpedia.org/resource/Guillermo_Gonzalez_(soccer)","1986-01-04","Paramount","http://dbpedia.org/resource/Paramount,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Matthew Kennedyy","http://dbpedia.org/resource/Matthew_Kennedy_(author)","1957-03-14","Reedding","http://dbpedia.org/resource/Redding,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Ryan Mathews","http://dbpedia.org/resource/Ryan_Mathews_(American_football)","1987-10-10","Riverside","http://dbpedia.org/resource/Riverside,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Jeremy Joness","http://dbpedia.org/resource/Jeremy_Jones_(freestyler)","1976-01-02","San Carlos","http://dbpedia.org/resource/San_Carlos,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Tony Ward","http://dbpedia.org/resource/Tony_Ward_(model)","1963-06-10","San Joose","http://dbpedia.org/resource/San_Jose,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Doon Clark","http://dbpedia.org/resource/Don_Clark_(musician)","1975-05-30","San JJose","http://dbpedia.org/resource/San_Jose,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Francisco Sanchezz","http://dbpedia.org/resource/Francisco_Sanchez_(politician)","1805-04-11","San Josee","http://dbpedia.org/resource/San_Jose,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Derrick Whitee","http://dbpedia.org/resource/Derrick_White_(baseball)","1969-10-12","San Rafaell","http://dbpedia.org/resource/San_Rafael,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Andy Lewisss","http://dbpedia.org/resource/Andy_Lewis_(performer)","1986-10-07","Santa Rosaa","http://dbpedia.org/resource/Santa_Rosa,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Mike  Cahill","http://dbpedia.org/resource/Mike_Cahill_(director)","1979-07-05","New Havenn","http://dbpedia.org/resource/New_Haven,_Connecticut","Connecticut","http://dbpedia.org/resource/Connecticut","United States","http://dbpedia.org/resource/United_States"
"William Bennettt","http://dbpedia.org/resource/William_Bennett_(oboist)","1956-05-31","New Havenn","http://dbpedia.org/resource/New_Haven,_Connecticut","Connecticut","http://dbpedia.org/resource/Connecticut","United States","http://dbpedia.org/resource/United_States"
"Jim Tuckerr","http://dbpedia.org/resource/Jim_Tucker_(basketball)","1932-12-11","Paris","http://dbpedia.org/resource/Paris,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Stephen Bowen","http://dbpedia.org/resource/Stephen_Bowen_(politician)","1969-06-06","Portlandd","http://dbpedia.org/resource/Portland,_Maine","Maine","http://dbpedia.org/resource/Maine","United States","http://dbpedia.org/resource/United_States"
"Dick Joyceee","http://dbpedia.org/resource/Dick_Joyce_(baseball)","1943-11-18","Portland","http://dbpedia.org/resource/Portland,_Maine","Maine","http://dbpedia.org/resource/Maine","United States","http://dbpedia.org/resource/United_States"
"John Berryy","http://dbpedia.org/resource/John_Berry_(administrator)","1959-02-10","Rockvillee","http://dbpedia.org/resource/Rockville,_Maryland","Marylandd","http://dbpedia.org/resource/Maryland","United States","http://dbpedia.org/resource/United_States"
"Cathy O'Brienn","http://dbpedia.org/resource/Cathy_O'Brien_(conspiracy_theorist)","1957-12-04","Muskkegon","http://dbpedia.org/resource/Muskegon,_Michigan","Michigann","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"James Leeee","http://dbpedia.org/resource/James_Lee_(screenwriter)","1923-01-04","Pleasant Ridge","http://dbpedia.org/resource/Pleasant_Ridge,_Michigan","Michigann","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Roger Younggg","http://dbpedia.org/resource/Roger_Young_(cyclist)","1953-05-21","Pontiac","http://dbpedia.org/resource/Pontiac,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Paul Daviis","http://dbpedia.org/resource/Paul_Davis_(basketball)","1984-07-21","Rochester","http://dbpedia.org/resource/Rochester,_Michigan","Michigann","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"BBrady Smith","http://dbpedia.org/resource/Brady_Smith_(American_football)","1973-06-05","Royal Oak","http://dbpedia.org/resource/Royal_Oak,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"James Reedd","http://dbpedia.org/resource/James_Reed_(American_football)","1977-02-03","Saginaw","http://dbpedia.org/resource/Saginaw,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Jake Taylor","http://dbpedia.org/resource/Jake_Taylor_(ice_hockey)","1983-08-01","Rochesterr","http://dbpedia.org/resource/Rochester,_Minnesota","Minnesotaa","http://dbpedia.org/resource/Minnesota","United States","http://dbpedia.org/resource/United_States"
"Larry Young","http://dbpedia.org/resource/Larry_Young_(musician)","1940-10-07","Newarkk","http://dbpedia.org/resource/Newark,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"George Coopeerr","http://dbpedia.org/resource/George_Cooper_(actor)","1892-12-12","Newark","http://dbpedia.org/resource/Newark,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"James Scottt","http://dbpedia.org/resource/James_Scott_(basketball)","1972-06-30","Paterson","http://dbpedia.org/resource/Paterson,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Charles Kaufmannn","http://dbpedia.org/resource/Charles_Kaufman_(screenwriter)","1904-10-20","Patersonn","http://dbpedia.org/resource/Paterson,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Brrian Barness","http://dbpedia.org/resource/Brian_Barnes_(baseball)","1967-03-25","Roanoke Rapidss","http://dbpedia.org/resource/Roanoke_Rapids,_North_Carolina","Northh Carolina","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Judith Carrr","http://dbpedia.org/resource/Judith_Carr_(politician)","1938-09-13","New Philadelphia","http://dbpedia.org/resource/New_Philadelphia,_Ohio","Ohiio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Terry  Johnson","http://dbpedia.org/resource/Terry_Johnson_(Ohio_politician)","1956-11-03","Portsmouthh","http://dbpedia.org/resource/Portsmouth,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Jonathan Nichoolss","http://dbpedia.org/resource/Jonathan_Nichols_(Rhode_Island)","1681-06-10","Newportt","http://dbpedia.org/resource/Newport,_Rhode_Island","Rhode Islaand","http://dbpedia.org/resource/Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Andre Smith","http://dbpedia.org/resource/Andre_Smith_(tight_end)","1988-09-26","Savannahh","http://dbpedia.org/resource/Savannah,_Georgia","Chatham County, Georgiaa","http://dbpedia.org/resource/Chatham_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"John Glennn","http://dbpedia.org/resource/John_Glenn_(1960s_outfielder)","1928-07-10","Moultriie","http://dbpedia.org/resource/Moultrie,_Georgia","Colquitt County, Georgiaa","http://dbpedia.org/resource/Colquitt_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"John Buntingg","http://dbpedia.org/resource/John_Bunting_(American_football)","1950-07-15","Portlandd","http://dbpedia.org/resource/Portland,_Maine","Cumberland County,  Maine","http://dbpedia.org/resource/Cumberland_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"John Lynch","http://dbpedia.org/resource/John_Lynch_(congressman)","1825-02-18","Portland","http://dbpedia.org/resource/Portland,_Maine","Cumberland  County, Maine","http://dbpedia.org/resource/Cumberland_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"Fred Hilll","http://dbpedia.org/resource/Fred_Hill_(American_football)","1943-08-13","Parma","http://dbpedia.org/resource/Parma,_Ohio","Cuyahoga County,, Ohio","http://dbpedia.org/resource/Cuyahoga_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Larry  Yooung","http://dbpedia.org/resource/Larry_Young_(musician)","1940-10-07","Newarkk","http://dbpedia.org/resource/Newark,_New_Jersey","Essex County, New Jersey","http://dbpedia.org/resource/Essex_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"George Cooper","http://dbpedia.org/resource/George_Cooper_(actor)","1892-12-12","Newarkk","http://dbpedia.org/resource/Newark,_New_Jersey","Essex County, New Jerseyy","http://dbpedia.org/resource/Essex_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"PPaul Careyy","http://dbpedia.org/resource/Paul_Carey_(broadcaster)","1928-03-15","Mount Pleasant","http://dbpedia.org/resource/Mount_Pleasant,_Michigan","Isabella County,, Michigan","http://dbpedia.org/resource/Isabella_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Larrry Browwn","http://dbpedia.org/resource/Larry_Brown_(author)","1951-07-09","Oxfordd","http://dbpedia.org/resource/Oxford,_Mississippi","Lafayette County, Mississsippi","http://dbpedia.org/resource/Lafayette_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Terrance Taylor","http://dbpedia.org/resource/Terrance_Taylor_(American_football)","1986-05-14","Muskegonn","http://dbpedia.org/resource/Muskegon,_Michigan","Muskegon County, Michigann","http://dbpedia.org/resource/Muskegon_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Cathy O'Briennn","http://dbpedia.org/resource/Cathy_O'Brien_(conspiracy_theorist)","1957-12-04","Muskegonn","http://dbpedia.org/resource/Muskegon,_Michigan","MMuskegon County, Michigan","http://dbpedia.org/resource/Muskegon_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Samuel Wardd","http://dbpedia.org/resource/Samuel_Ward_(American_statesman)","1725-05-25","Newportt","http://dbpedia.org/resource/Newport,_Rhode_Island","Newport County, Rhode Islandd","http://dbpedia.org/resource/Newport_County,_Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Jonathan Niccholss","http://dbpedia.org/resource/Jonathan_Nichols_(Rhode_Island)","1681-06-10","Newportt","http://dbpedia.org/resource/Newport,_Rhode_Island","Newport County, Rhode Islandd","http://dbpedia.org/resource/Newport_County,_Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Ralph Williamss","http://dbpedia.org/resource/Ralph_Williams_(athlete)","1900-08-24","Quincyy","http://dbpedia.org/resource/Quincy,_Massachusetts","Norfolk County, Massachusettss","http://dbpedia.org/resource/Norfolk_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Roger Youngg","http://dbpedia.org/resource/Roger_Young_(cyclist)","1953-05-21","Pontiacc","http://dbpedia.org/resource/Pontiac,_Michigan","Oakland County, Michigann","http://dbpedia.org/resource/Oakland_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Gary Kinggg","http://dbpedia.org/resource/Gary_King_(director)","1972-11-15","Rochesterr","http://dbpedia.org/resource/Rochester,_Minnesota","Olmsted County, Minnessota","http://dbpedia.org/resource/Olmsted_County,_Minnesota","United States","http://dbpedia.org/resource/United_States"
"Keith Hamiltonnn","http://dbpedia.org/resource/Keith_Hamilton_(American_football)","1971-05-25","Paterson","http://dbpedia.org/resource/Paterson,_New_Jersey","Passaic County, New Jerseyy","http://dbpedia.org/resource/Passaic_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Kim Andersonn","http://dbpedia.org/resource/Kim_Anderson_(basketball)","1955-05-12","Sedalia","http://dbpedia.org/resource/Sedalia,_Missouri","Pettis County, Missouri","http://dbpedia.org/resource/Pettis_County,_Missouri","United States","http://dbpedia.org/resource/United_States"
"John BBailey","http://dbpedia.org/resource/John_Bailey_(cinematographer)","1942-08-10","Moberly","http://dbpedia.org/resource/Moberly,_Missouri","Randolph County, Missourii","http://dbpedia.org/resource/Randolph_County,_Missouri","United States","http://dbpedia.org/resource/United_States"
"George Payne","http://dbpedia.org/resource/George_Payne_(baseball)","1889-05-23","Mount Vernonn","http://dbpedia.org/resource/Mount_Vernon,_Kentucky","Rockcastle County, Kentucky","http://dbpedia.org/resource/Rockcastle_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Matttt Bell","http://dbpedia.org/resource/Matt_Bell_(author)","1980-08-29","Saginaww","http://dbpedia.org/resource/Saginaw,_Michigan","Saaginaw County, Michigan","http://dbpedia.org/resource/Saginaw_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
