"driver","driver__URI","team","team__URI","gp","gp__URI","year"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1989 Portuguese Grand Prix","http://dbpedia.org/resource/1989_Portuguese_Grand_Prix","1989"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1994 German Grand Prix","http://dbpedia.org/resource/1994_German_Grand_Prix","1994"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1976 BRDC International Trophy","http://dbpedia.org/resource/1976_BRDC_International_Trophy","1976"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1976 Race of Champions","http://dbpedia.org/resource/1976_Race_of_Champions","1976"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1977 Race of Champions","http://dbpedia.org/resource/1977_Race_of_Champions","1977"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1976 Dutch Grand Prix","http://dbpedia.org/resource/1976_Dutch_Grand_Prix","1976"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1976 French Grand Prix","http://dbpedia.org/resource/1976_French_Grand_Prix","1976"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1976 Spanish Grand Prix","http://dbpedia.org/resource/1976_Spanish_Grand_Prix","1976"
"James Hunt","http://dbpedia.org/resource/James_Hunt","McLaren","http://dbpedia.org/resource/McLaren","1977 British Grand Prix","http://dbpedia.org/resource/1977_British_Grand_Prix","1977"
"Carlos Reutemann","http://dbpedia.org/resource/Carlos_Reutemann","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1978 United States Grand Prix","http://dbpedia.org/resource/1978_United_States_Grand_Prix","1978"
"Carlos Reutemann","http://dbpedia.org/resource/Carlos_Reutemann","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1978 United States Grand Prix West","http://dbpedia.org/resource/1978_United_States_Grand_Prix_West","1978"
"Carlos Reutemann","http://dbpedia.org/resource/Carlos_Reutemann","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1977 Brazilian Grand Prix","http://dbpedia.org/resource/1977_Brazilian_Grand_Prix","1977"
"Carlos Reutemann","http://dbpedia.org/resource/Carlos_Reutemann","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1978 Brazilian Grand Prix","http://dbpedia.org/resource/1978_Brazilian_Grand_Prix","1978"
"Carlos Reutemann","http://dbpedia.org/resource/Carlos_Reutemann","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1978 British Grand Prix","http://dbpedia.org/resource/1978_British_Grand_Prix","1978"
"Peter Collins (racing driver)","http://dbpedia.org/resource/Peter_Collins_(racing_driver)","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1956 Belgian Grand Prix","http://dbpedia.org/resource/1956_Belgian_Grand_Prix","1956"
"Peter Collins (racing driver)","http://dbpedia.org/resource/Peter_Collins_(racing_driver)","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1956 French Grand Prix","http://dbpedia.org/resource/1956_French_Grand_Prix","1956"
"Peter Collins (racing driver)","http://dbpedia.org/resource/Peter_Collins_(racing_driver)","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1958 British Grand Prix","http://dbpedia.org/resource/1958_British_Grand_Prix","1958"
"René Arnoux","http://dbpedia.org/resource/René_Arnoux","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1983 Canadian Grand Prix","http://dbpedia.org/resource/1983_Canadian_Grand_Prix","1983"
"René Arnoux","http://dbpedia.org/resource/René_Arnoux","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1983 Dutch Grand Prix","http://dbpedia.org/resource/1983_Dutch_Grand_Prix","1983"
"René Arnoux","http://dbpedia.org/resource/René_Arnoux","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1983 German Grand Prix","http://dbpedia.org/resource/1983_German_Grand_Prix","1983"
"Keke Rosberg","http://dbpedia.org/resource/Keke_Rosberg","Williams Grand Prix Engineering","http://dbpedia.org/resource/Williams_Grand_Prix_Engineering","1983 Race of Champions","http://dbpedia.org/resource/1983_Race_of_Champions","1983"
"Reg Parnell","http://dbpedia.org/resource/Reg_Parnell","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1957 New Zealand Grand Prix","http://dbpedia.org/resource/1957_New_Zealand_Grand_Prix","1957"
"Giancarlo Baghetti","http://dbpedia.org/resource/Giancarlo_Baghetti","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1961 Syracuse Grand Prix","http://dbpedia.org/resource/1961_Syracuse_Grand_Prix","1961"
"Giancarlo Baghetti","http://dbpedia.org/resource/Giancarlo_Baghetti","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1961 Naples Grand Prix","http://dbpedia.org/resource/1961_Naples_Grand_Prix","1961"
"Jody Scheckter","http://dbpedia.org/resource/Jody_Scheckter","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 Monaco Grand Prix","http://dbpedia.org/resource/1979_Monaco_Grand_Prix","1979"
"Giancarlo Baghetti","http://dbpedia.org/resource/Giancarlo_Baghetti","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1961 French Grand Prix","http://dbpedia.org/resource/1961_French_Grand_Prix","1961"
"Ludovico Scarfiotti","http://dbpedia.org/resource/Ludovico_Scarfiotti","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1966 Italian Grand Prix","http://dbpedia.org/resource/1966_Italian_Grand_Prix","1966"
"Jody Scheckter","http://dbpedia.org/resource/Jody_Scheckter","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 Belgian Grand Prix","http://dbpedia.org/resource/1979_Belgian_Grand_Prix","1979"
"Jody Scheckter","http://dbpedia.org/resource/Jody_Scheckter","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 Italian Grand Prix","http://dbpedia.org/resource/1979_Italian_Grand_Prix","1979"
"Riccardo Patrese","http://dbpedia.org/resource/Riccardo_Patrese","Williams Grand Prix Engineering","http://dbpedia.org/resource/Williams_Grand_Prix_Engineering","1992 Japanese Grand Prix","http://dbpedia.org/resource/1992_Japanese_Grand_Prix","1992"
"Willy Mairesse","http://dbpedia.org/resource/Willy_Mairesse","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1962 Naples Grand Prix","http://dbpedia.org/resource/1962_Naples_Grand_Prix","1962"
"Willy Mairesse","http://dbpedia.org/resource/Willy_Mairesse","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1962 Brussels Grand Prix","http://dbpedia.org/resource/1962_Brussels_Grand_Prix","1962"
"Luigi Villoresi","http://dbpedia.org/resource/Luigi_Villoresi","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1950 Buenos Aires Grand Prix","http://dbpedia.org/resource/1950_Buenos_Aires_Grand_Prix","1950"
"Mike Hawthorn","http://dbpedia.org/resource/Mike_Hawthorn","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1958 Glover Trophy","http://dbpedia.org/resource/1958_Glover_Trophy","1958"
"Lorenzo Bandini","http://dbpedia.org/resource/Lorenzo_Bandini","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1962 Mediterranean Grand Prix","http://dbpedia.org/resource/1962_Mediterranean_Grand_Prix","1962"
"Mike Hawthorn","http://dbpedia.org/resource/Mike_Hawthorn","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1953 French Grand Prix","http://dbpedia.org/resource/1953_French_Grand_Prix","1953"
"Mike Hawthorn","http://dbpedia.org/resource/Mike_Hawthorn","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1954 Spanish Grand Prix","http://dbpedia.org/resource/1954_Spanish_Grand_Prix","1954"
"Mike Hawthorn","http://dbpedia.org/resource/Mike_Hawthorn","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1958 French Grand Prix","http://dbpedia.org/resource/1958_French_Grand_Prix","1958"
"Tony Brooks","http://dbpedia.org/resource/Tony_Brooks","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1959 French Grand Prix","http://dbpedia.org/resource/1959_French_Grand_Prix","1959"
"Tony Brooks","http://dbpedia.org/resource/Tony_Brooks","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1959 German Grand Prix","http://dbpedia.org/resource/1959_German_Grand_Prix","1959"
"Lorenzo Bandini","http://dbpedia.org/resource/Lorenzo_Bandini","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1964 Austrian Grand Prix","http://dbpedia.org/resource/1964_Austrian_Grand_Prix","1964"
"Clay Regazzoni","http://dbpedia.org/resource/Clay_Regazzoni","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 Swiss Grand Prix","http://dbpedia.org/resource/1975_Swiss_Grand_Prix","1975"
"José Froilán González","http://dbpedia.org/resource/José_Froilán_González","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1951 Buenos Aires Grand Prix (I)","http://dbpedia.org/resource/1951_Buenos_Aires_Grand_Prix_(I)","1951"
"Clay Regazzoni","http://dbpedia.org/resource/Clay_Regazzoni","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1971 Race of Champions","http://dbpedia.org/resource/1971_Race_of_Champions","1971"
"Clay Regazzoni","http://dbpedia.org/resource/Clay_Regazzoni","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1976 United States Grand Prix West","http://dbpedia.org/resource/1976_United_States_Grand_Prix_West","1976"
"José Froilán González","http://dbpedia.org/resource/José_Froilán_González","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1951 British Grand Prix","http://dbpedia.org/resource/1951_British_Grand_Prix","1951"
"José Froilán González","http://dbpedia.org/resource/José_Froilán_González","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1954 British Grand Prix","http://dbpedia.org/resource/1954_British_Grand_Prix","1954"
"Clay Regazzoni","http://dbpedia.org/resource/Clay_Regazzoni","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1970 Italian Grand Prix","http://dbpedia.org/resource/1970_Italian_Grand_Prix","1970"
"Clay Regazzoni","http://dbpedia.org/resource/Clay_Regazzoni","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1974 German Grand Prix","http://dbpedia.org/resource/1974_German_Grand_Prix","1974"
"Clay Regazzoni","http://dbpedia.org/resource/Clay_Regazzoni","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 Italian Grand Prix","http://dbpedia.org/resource/1975_Italian_Grand_Prix","1975"
"Eddie Irvine","http://dbpedia.org/resource/Eddie_Irvine","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1999 Australian Grand Prix","http://dbpedia.org/resource/1999_Australian_Grand_Prix","1999"
"Eddie Irvine","http://dbpedia.org/resource/Eddie_Irvine","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1999 Austrian Grand Prix","http://dbpedia.org/resource/1999_Austrian_Grand_Prix","1999"
"Eddie Irvine","http://dbpedia.org/resource/Eddie_Irvine","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1999 German Grand Prix","http://dbpedia.org/resource/1999_German_Grand_Prix","1999"
"Eddie Irvine","http://dbpedia.org/resource/Eddie_Irvine","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1999 Malaysian Grand Prix","http://dbpedia.org/resource/1999_Malaysian_Grand_Prix","1999"
"José Froilán González","http://dbpedia.org/resource/José_Froilán_González","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1951 Buenos Aires Grand Prix (II)","http://dbpedia.org/resource/1951_Buenos_Aires_Grand_Prix_(II)","1951"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 United States Grand Prix","http://dbpedia.org/resource/1979_United_States_Grand_Prix","1979"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 United States Grand Prix West","http://dbpedia.org/resource/1979_United_States_Grand_Prix_West","1979"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1981 Monaco Grand Prix","http://dbpedia.org/resource/1981_Monaco_Grand_Prix","1981"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 Race of Champions","http://dbpedia.org/resource/1979_Race_of_Champions","1979"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1978 Canadian Grand Prix","http://dbpedia.org/resource/1978_Canadian_Grand_Prix","1978"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1979 South African Grand Prix","http://dbpedia.org/resource/1979_South_African_Grand_Prix","1979"
"Gilles Villeneuve","http://dbpedia.org/resource/Gilles_Villeneuve","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1981 Spanish Grand Prix","http://dbpedia.org/resource/1981_Spanish_Grand_Prix","1981"
"Heikki Kovalainen","http://dbpedia.org/resource/Heikki_Kovalainen","McLaren","http://dbpedia.org/resource/McLaren","2008 Hungarian Grand Prix","http://dbpedia.org/resource/2008_Hungarian_Grand_Prix","2008"
"Daniel Ricciardo","http://dbpedia.org/resource/Daniel_Ricciardo","Red Bull Racing","http://dbpedia.org/resource/Red_Bull_Racing","2014 Belgian Grand Prix","http://dbpedia.org/resource/2014_Belgian_Grand_Prix","2014"
"Daniel Ricciardo","http://dbpedia.org/resource/Daniel_Ricciardo","Red Bull Racing","http://dbpedia.org/resource/Red_Bull_Racing","2014 Canadian Grand Prix","http://dbpedia.org/resource/2014_Canadian_Grand_Prix","2014"
"Daniel Ricciardo","http://dbpedia.org/resource/Daniel_Ricciardo","Red Bull Racing","http://dbpedia.org/resource/Red_Bull_Racing","2014 Hungarian Grand Prix","http://dbpedia.org/resource/2014_Hungarian_Grand_Prix","2014"
"Daniel Ricciardo","http://dbpedia.org/resource/Daniel_Ricciardo","Red Bull Racing","http://dbpedia.org/resource/Red_Bull_Racing","2016 Malaysian Grand Prix","http://dbpedia.org/resource/2016_Malaysian_Grand_Prix","2016"
"Jochen Mass","http://dbpedia.org/resource/Jochen_Mass","McLaren","http://dbpedia.org/resource/McLaren","1975 Spanish Grand Prix","http://dbpedia.org/resource/1975_Spanish_Grand_Prix","1975"
"John Watson (racing driver)","http://dbpedia.org/resource/John_Watson_(racing_driver)","McLaren","http://dbpedia.org/resource/McLaren","1982 Belgian Grand Prix","http://dbpedia.org/resource/1982_Belgian_Grand_Prix","1982"
"Luigi Musso","http://dbpedia.org/resource/Luigi_Musso","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1956 Argentine Grand Prix","http://dbpedia.org/resource/1956_Argentine_Grand_Prix","1956"
"Didier Pironi","http://dbpedia.org/resource/Didier_Pironi","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1982 Dutch Grand Prix","http://dbpedia.org/resource/1982_Dutch_Grand_Prix","1982"
"Didier Pironi","http://dbpedia.org/resource/Didier_Pironi","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1982 San Marino Grand Prix","http://dbpedia.org/resource/1982_San_Marino_Grand_Prix","1982"
"Patrick Tambay","http://dbpedia.org/resource/Patrick_Tambay","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1982 German Grand Prix","http://dbpedia.org/resource/1982_German_Grand_Prix","1982"
"Patrick Tambay","http://dbpedia.org/resource/Patrick_Tambay","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1983 San Marino Grand Prix","http://dbpedia.org/resource/1983_San_Marino_Grand_Prix","1983"
"Max Verstappen","http://dbpedia.org/resource/Max_Verstappen","Red Bull Racing","http://dbpedia.org/resource/Red_Bull_Racing","2016 Spanish Grand Prix","http://dbpedia.org/resource/2016_Spanish_Grand_Prix","2016"
"Piero Taruffi","http://dbpedia.org/resource/Piero_Taruffi","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 Swiss Grand Prix","http://dbpedia.org/resource/1952_Swiss_Grand_Prix","1952"
