"band","band__URI","startYear","label__URI","label","labelFounder","labelFounder__URI","occupation","occupation__URI"
"Big City Rock","http://dbpedia.org/resource/Big_City_Rock","2001","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Big City Rock","http://dbpedia.org/resource/Big_City_Rock","2001","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Finley","http://dbpedia.org/resource/Finley_(band)","2002","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Mercy Fall","http://dbpedia.org/resource/Mercy_Fall","2002","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Mercy Fall","http://dbpedia.org/resource/Mercy_Fall","2002","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Finley","http://dbpedia.org/resource/Finley_(band)","2002","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Xìn yuètuán","http://dbpedia.org/resource/Shin_(band)","2002","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Shin","http://dbpedia.org/resource/Shin_(band)","2002","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"信樂團","http://dbpedia.org/resource/Shin_(band)","2002","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"信乐团","http://dbpedia.org/resource/Shin_(band)","2002","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Mercy Fall","http://dbpedia.org/resource/Mercy_Fall","2002","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Mercy Fall","http://dbpedia.org/resource/Mercy_Fall","2002","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Cops","http://dbpedia.org/resource/The_Cops_(Australian_band)","2003","http://dbpedia.org/resource/Reverberation_(record_label)","Reverberation (record label)","Rusty Hopkinson","http://dbpedia.org/resource/Rusty_Hopkinson","Musician","http://dbpedia.org/resource/Musician"
"The Cops","http://dbpedia.org/resource/The_Cops_(Australian_band)","2003","http://dbpedia.org/resource/Love_Police_Records","Love Police Records","Andy Kent","http://dbpedia.org/resource/Andy_Kent","Musician","http://dbpedia.org/resource/Musician"
"Fighting with Wire","http://dbpedia.org/resource/Fighting_with_Wire","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Fighting with Wire","http://dbpedia.org/resource/Fighting_with_Wire","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Do Me Bad Things","http://dbpedia.org/resource/Do_Me_Bad_Things","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Do Me Bad Things","http://dbpedia.org/resource/Do_Me_Bad_Things","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Camino","http://dbpedia.org/resource/Camino_(band)","2003","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Fighting with Wire","http://dbpedia.org/resource/Fighting_with_Wire","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Fighting with Wire","http://dbpedia.org/resource/Fighting_with_Wire","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Do Me Bad Things","http://dbpedia.org/resource/Do_Me_Bad_Things","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Do Me Bad Things","http://dbpedia.org/resource/Do_Me_Bad_Things","2003","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"SheSays","http://dbpedia.org/resource/SheSays","2004","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Triplane","http://dbpedia.org/resource/Triplane_(band)","2004","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Cutting Crew","http://dbpedia.org/resource/Cutting_Crew","2005","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Calling All Cars","http://dbpedia.org/resource/Calling_All_Cars_(band)","2005","http://dbpedia.org/resource/Cooking_Vinyl","Cooking Vinyl","Pete Lawrence","http://dbpedia.org/resource/Pete_Lawrence","Musician","http://dbpedia.org/resource/Musician"
"Manic Drive","http://dbpedia.org/resource/Manic_Drive","2005","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Dance Party","http://dbpedia.org/resource/The_Dance_Party","2005","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Dance Party","http://dbpedia.org/resource/The_Dance_Party","2005","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Manic Drive","http://dbpedia.org/resource/Manic_Drive","2005","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Manic Drive","http://dbpedia.org/resource/Manic_Drive","2005","http://dbpedia.org/resource/Inpop_Records","Inpop Records","Peter Furler","http://dbpedia.org/resource/Peter_Furler","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Dance Party","http://dbpedia.org/resource/The_Dance_Party","2005","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Dance Party","http://dbpedia.org/resource/The_Dance_Party","2005","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Big Bang","http://dbpedia.org/resource/Big_Bang_(South_Korean_band)","2006","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Matthew Santos","http://dbpedia.org/resource/Matthew_Santos","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Matthew Santos","http://dbpedia.org/resource/Matthew_Santos","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Lonely Hearts","http://dbpedia.org/resource/The_Lonely_Hearts","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Lonely Hearts","http://dbpedia.org/resource/The_Lonely_Hearts","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Sheepdogs","http://dbpedia.org/resource/The_Sheepdogs","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Sheepdogs","http://dbpedia.org/resource/The_Sheepdogs","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Matthew Santos","http://dbpedia.org/resource/Matthew_Santos","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Matthew Santos","http://dbpedia.org/resource/Matthew_Santos","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Sheepdogs","http://dbpedia.org/resource/The_Sheepdogs","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Sheepdogs","http://dbpedia.org/resource/The_Sheepdogs","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Lonely Hearts","http://dbpedia.org/resource/The_Lonely_Hearts","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Lonely Hearts","http://dbpedia.org/resource/The_Lonely_Hearts","2006","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Virgins","http://dbpedia.org/resource/The_Virgins","2007","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Virgins","http://dbpedia.org/resource/The_Virgins","2007","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Virgins","http://dbpedia.org/resource/The_Virgins","2007","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Virgins","http://dbpedia.org/resource/The_Virgins","2007","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Relentless7","http://dbpedia.org/resource/Relentless7","2008","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Girl Next Door","http://dbpedia.org/resource/Girl_Next_Door_(band)","2008","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"the generous","http://dbpedia.org/resource/The_Generous","2008","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Virginmarys","http://dbpedia.org/resource/The_Virginmarys","2009","http://dbpedia.org/resource/Cooking_Vinyl","Cooking Vinyl","Pete Lawrence","http://dbpedia.org/resource/Pete_Lawrence","Musician","http://dbpedia.org/resource/Musician"
"These Kids Wear Crowns","http://dbpedia.org/resource/These_Kids_Wear_Crowns","2009","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Twenty One Pilots","http://dbpedia.org/resource/Twenty_One_Pilots","2009","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Twenty One Pilots","http://dbpedia.org/resource/Twenty_One_Pilots","2009","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"These Kids Wear Crowns","http://dbpedia.org/resource/These_Kids_Wear_Crowns","2009","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Twenty One Pilots","http://dbpedia.org/resource/Twenty_One_Pilots","2009","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Twenty One Pilots","http://dbpedia.org/resource/Twenty_One_Pilots","2009","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Sandaime J Soul Brothers","http://dbpedia.org/resource/Sandaime_J_Soul_Brothers","2010","http://dbpedia.org/resource/Rhythm_Zone","Rhythm Zone","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Sketchbook","http://dbpedia.org/resource/The_Sketchbook","2011","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Summer Cannibals","http://dbpedia.org/resource/Summer_Cannibals_(band)","2012","http://dbpedia.org/resource/Kill_Rock_Stars","Kill Rock Stars","Slim Moon","http://dbpedia.org/resource/Slim_Moon","Musician","http://dbpedia.org/resource/Musician"
"Rabbit","http://dbpedia.org/resource/Rabbit_(Japanese_band)","2012","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Generations from Exile Tribe","http://dbpedia.org/resource/Generations_from_Exile_Tribe","2012","http://dbpedia.org/resource/Rhythm_Zone","Rhythm Zone","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"N.Flying","http://dbpedia.org/resource/N.Flying","2013","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
