"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Sharaz","http://dbpedia.org/resource/DJ_Sharaz","Electronicaa","http://dbpedia.org/resource/Electronica","Ableton Livee","http://dbpedia.org/resource/Ableton_Live"
"Signifying Mary","http://dbpedia.org/resource/Mary_Johnson_(singer)","Classic female blues","http://dbpedia.org/resource/Classic_female_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Signifying Mary","http://dbpedia.org/resource/Mary_Johnson_(singer)","Classic female bluess","http://dbpedia.org/resource/Classic_female_blues","Accordionn","http://dbpedia.org/resource/Accordion"
"Sleepy Joe","http://dbpedia.org/resource/Ralph_Willis_(blues_musician)","Country blues","http://dbpedia.org/resource/Country_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Sleepy Joe","http://dbpedia.org/resource/Ralph_Willis_(blues_musician)","Country blues","http://dbpedia.org/resource/Country_blues","Guiitar","http://dbpedia.org/resource/Guitar"
"Sleepy Joe","http://dbpedia.org/resource/Ralph_Willis_(blues_musician)","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Sleepy Joe","http://dbpedia.org/resource/Ralph_Willis_(blues_musician)","Piedmont bluess","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Slim Richey","http://dbpedia.org/resource/Slim_Richey","Western swingg","http://dbpedia.org/resource/Western_swing","Fiddle","http://dbpedia.org/resource/Fiddle"
"Slim Richey","http://dbpedia.org/resource/Slim_Richey","Western swingg","http://dbpedia.org/resource/Western_swing","Guitar","http://dbpedia.org/resource/Guitar"
"Slim Seward","http://dbpedia.org/resource/Alec_Seward","Country bluess","http://dbpedia.org/resource/Country_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Slim Seward","http://dbpedia.org/resource/Alec_Seward","Country bluess","http://dbpedia.org/resource/Country_blues","Guiitar","http://dbpedia.org/resource/Guitar"
"Slim Seward","http://dbpedia.org/resource/Alec_Seward","Piedmont blues","http://dbpedia.org/resource/Piedmont_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Slim Seward","http://dbpedia.org/resource/Alec_Seward","Piedmont bluess","http://dbpedia.org/resource/Piedmont_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Sly Tendencies","http://dbpedia.org/resource/Earl_Sweatshirt","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Drums","http://dbpedia.org/resource/Drums"
"Sly Tendencies","http://dbpedia.org/resource/Earl_Sweatshirt","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Keyboards","http://dbpedia.org/resource/Keyboards"
"Sly Tendencies","http://dbpedia.org/resource/Earl_Sweatshirt","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Modulatorr","http://dbpedia.org/resource/Modulator"
"Sly Tendencies","http://dbpedia.org/resource/Earl_Sweatshirt","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Soul Queen of New Orleans","http://dbpedia.org/resource/Irma_Thomas","Gospel music","http://dbpedia.org/resource/Gospel_music","Human voicee","http://dbpedia.org/resource/Human_voice"
"Soul Queen of New Orleans","http://dbpedia.org/resource/Irma_Thomas","Blues","http://dbpedia.org/resource/Blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Soul Queen of New Orleans","http://dbpedia.org/resource/Irma_Thomas","Pop musicc","http://dbpedia.org/resource/Pop_music","Human voicee","http://dbpedia.org/resource/Human_voice"
"Soul Queen of New Orleans","http://dbpedia.org/resource/Irma_Thomas","Rhythm and bblues","http://dbpedia.org/resource/Rhythm_and_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Soul Queen of New Orleans","http://dbpedia.org/resource/Irma_Thomas","Soul music","http://dbpedia.org/resource/Soul_music","Huuman voice","http://dbpedia.org/resource/Human_voice"
"Soulja Boy Tell 'Em","http://dbpedia.org/resource/Soulja_Boy","Trap mussic","http://dbpedia.org/resource/Trap_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Soulja Boy Tell 'Em","http://dbpedia.org/resource/Soulja_Boy","Pop rap","http://dbpedia.org/resource/Pop_rap","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Soulja Boy Tell 'Em","http://dbpedia.org/resource/Soulja_Boy","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Bass (guittar)","http://dbpedia.org/resource/Bass_(guitar)"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Music Production Center","http://dbpedia.org/resource/Music_Production_Center"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Rhythm and bllues","http://dbpedia.org/resource/Rhythm_and_blues","Logic Proo","http://dbpedia.org/resource/Logic_Pro"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Turntablism","http://dbpedia.org/resource/Turntablism"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Trap musicc","http://dbpedia.org/resource/Trap_music","Bass (guitar))","http://dbpedia.org/resource/Bass_(guitar)"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Traap music","http://dbpedia.org/resource/Trap_music","FL SStudio","http://dbpedia.org/resource/FL_Studio"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Trap musiic","http://dbpedia.org/resource/Trap_music","Music Production Centerr","http://dbpedia.org/resource/Music_Production_Center"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Trap mmusic","http://dbpedia.org/resource/Trap_music","Loogic Pro","http://dbpedia.org/resource/Logic_Pro"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Trap musicc","http://dbpedia.org/resource/Trap_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Bass (guiitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Hiip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Music Produuction Center","http://dbpedia.org/resource/Music_Production_Center"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Hip hop mmusic","http://dbpedia.org/resource/Hip_hop_music","Logic Proo","http://dbpedia.org/resource/Logic_Pro"
"Spinz Hoodrich","http://dbpedia.org/resource/DJ_Spinz","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablismm","http://dbpedia.org/resource/Turntablism"
"Starrah","http://dbpedia.org/resource/Starrah","Pop music","http://dbpedia.org/resource/Pop_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Starrah","http://dbpedia.org/resource/Starrah","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Vocalss","http://dbpedia.org/resource/Vocals"
"Starrah","http://dbpedia.org/resource/Starrah","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Stefano","http://dbpedia.org/resource/Stefano_Langone","Pop musicc","http://dbpedia.org/resource/Pop_music","Pianoo","http://dbpedia.org/resource/Piano"
"Stefano","http://dbpedia.org/resource/Stefano_Langone","Pop musicc","http://dbpedia.org/resource/Pop_music","Singingg","http://dbpedia.org/resource/Singing"
"Stefano","http://dbpedia.org/resource/Stefano_Langone","Soul musicc","http://dbpedia.org/resource/Soul_music","Pianoo","http://dbpedia.org/resource/Piano"
"Stefano","http://dbpedia.org/resource/Stefano_Langone","Soul music","http://dbpedia.org/resource/Soul_music","SSinging","http://dbpedia.org/resource/Singing"
"Stefano","http://dbpedia.org/resource/Stefano_Langone","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","PPiano","http://dbpedia.org/resource/Piano"
"Stefano","http://dbpedia.org/resource/Stefano_Langone","CContemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Singging","http://dbpedia.org/resource/Singing"
"Supa Mario Productionz","http://dbpedia.org/resource/SupaCrankIt","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Funk","http://dbpedia.org/resource/Funk","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Funkk","http://dbpedia.org/resource/Funk","Baass guitar","http://dbpedia.org/resource/Bass_guitar"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Funkk","http://dbpedia.org/resource/Funk","Guitarr","http://dbpedia.org/resource/Guitar"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Funkk","http://dbpedia.org/resource/Funk","Singingg","http://dbpedia.org/resource/Singing"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Singing","http://dbpedia.org/resource/Singing"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Sweet Charles","http://dbpedia.org/resource/Sweet_Charles_Sherrell","Rhyythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"T.N.T.  Black Riot, House of Gypsies, Royal House, Gypsymen, Sound Design, Tee","http://dbpedia.org/resource/Todd_Terry","House music","http://dbpedia.org/resource/House_music","Drum machinee","http://dbpedia.org/resource/Drum_machine"
"T.N.T.  Black Riot, House of Gypsies, Royal House, Gypsymen, Sound Design, Tee","http://dbpedia.org/resource/Todd_Terry","Hoouse music","http://dbpedia.org/resource/House_music","Synthesizerr","http://dbpedia.org/resource/Synthesizer"
"T.N.T.  Black Riot, House of Gypsies, Royal House, Gypsymen, Sound Design, Tee","http://dbpedia.org/resource/Todd_Terry","House musicc","http://dbpedia.org/resource/House_music","Electtronic keyboard","http://dbpedia.org/resource/Electronic_keyboard"
"T.N.T.  Black Riot, House of Gypsies, Royal House, Gypsymen, Sound Design, Tee","http://dbpedia.org/resource/Todd_Terry","House musicc","http://dbpedia.org/resource/House_music","Music seequencer","http://dbpedia.org/resource/Music_sequencer"
"TB Perry","http://dbpedia.org/resource/Burberry_Perry","Trap music","http://dbpedia.org/resource/Trap_music","FFL Studio","http://dbpedia.org/resource/FL_Studio"
"TB Perry","http://dbpedia.org/resource/Burberry_Perry","Trap musicc","http://dbpedia.org/resource/Trap_music","Vocals","http://dbpedia.org/resource/Vocals"
"TB Perry","http://dbpedia.org/resource/Burberry_Perry","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"TB Perry","http://dbpedia.org/resource/Burberry_Perry","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Alternative hip hop","http://dbpedia.org/resource/Alternative_hip_hop","Guitar","http://dbpedia.org/resource/Guitar"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Altternative hip hop","http://dbpedia.org/resource/Alternative_hip_hop","Electronic keyboardd","http://dbpedia.org/resource/Electronic_keyboard"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Alternative hip hopp","http://dbpedia.org/resource/Alternative_hip_hop","Vocals","http://dbpedia.org/resource/Vocals"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Electronic keyboardd","http://dbpedia.org/resource/Electronic_keyboard"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Hip hop mmusic","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Electro music","http://dbpedia.org/resource/Electro_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Electro musicc","http://dbpedia.org/resource/Electro_music","Electronic keyboardd","http://dbpedia.org/resource/Electronic_keyboard"
"Taboo Nawasha","http://dbpedia.org/resource/Taboo_(rapper)","Electro musicc","http://dbpedia.org/resource/Electro_music","Voccals","http://dbpedia.org/resource/Vocals"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Alternative hip hopp","http://dbpedia.org/resource/Alternative_hip_hop","Guitaar","http://dbpedia.org/resource/Guitar"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Alternative hip hopp","http://dbpedia.org/resource/Alternative_hip_hop","Electronic keyboard","http://dbpedia.org/resource/Electronic_keyboard"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Alternative hip hopp","http://dbpedia.org/resource/Alternative_hip_hop","Vocalss","http://dbpedia.org/resource/Vocals"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Electronic keyboard","http://dbpedia.org/resource/Electronic_keyboard"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Electro musicc","http://dbpedia.org/resource/Electro_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Electro musicc","http://dbpedia.org/resource/Electro_music","Electronic keyboard","http://dbpedia.org/resource/Electronic_keyboard"
"Taboo the rapper","http://dbpedia.org/resource/Taboo_(rapper)","Electro music","http://dbpedia.org/resource/Electro_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Blues rock","http://dbpedia.org/resource/Blues_rock","Banjo","http://dbpedia.org/resource/Banjo"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Blues rockk","http://dbpedia.org/resource/Blues_rock","Dobroo","http://dbpedia.org/resource/Dobro"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Blues rockk","http://dbpedia.org/resource/Blues_rock","National Steel Guitarr","http://dbpedia.org/resource/National_Steel_Guitar"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Bluess","http://dbpedia.org/resource/Blues","Banjoo","http://dbpedia.org/resource/Banjo"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Bluues","http://dbpedia.org/resource/Blues","Dobroo","http://dbpedia.org/resource/Dobro"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Bluess","http://dbpedia.org/resource/Blues","National Steeel Guitar","http://dbpedia.org/resource/National_Steel_Guitar"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Jazzz","http://dbpedia.org/resource/Jazz","Banjo","http://dbpedia.org/resource/Banjo"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Jazzz","http://dbpedia.org/resource/Jazz","Dobroo","http://dbpedia.org/resource/Dobro"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Jazzz","http://dbpedia.org/resource/Jazz","National Steel Guitar","http://dbpedia.org/resource/National_Steel_Guitar"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Reggae","http://dbpedia.org/resource/Reggae","Banjoo","http://dbpedia.org/resource/Banjo"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Regggae","http://dbpedia.org/resource/Reggae","Dobroo","http://dbpedia.org/resource/Dobro"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Regggae","http://dbpedia.org/resource/Reggae","National Steel Guitar","http://dbpedia.org/resource/National_Steel_Guitar"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Rhythm and bluues","http://dbpedia.org/resource/Rhythm_and_blues","Banjoo","http://dbpedia.org/resource/Banjo"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Dobroo","http://dbpedia.org/resource/Dobro"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","National Steel Guitarr","http://dbpedia.org/resource/National_Steel_Guitar"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Reeggae fusion","http://dbpedia.org/resource/Reggae_fusion","Banjoo","http://dbpedia.org/resource/Banjo"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Reggae fusion","http://dbpedia.org/resource/Reggae_fusion","Dobro","http://dbpedia.org/resource/Dobro"
"Taj Mahal","http://dbpedia.org/resource/Taj_Mahal_(musician)","Reeggae fusion","http://dbpedia.org/resource/Reggae_fusion","National Steel Guitarr","http://dbpedia.org/resource/National_Steel_Guitar"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Folk musicc","http://dbpedia.org/resource/Folk_music","Drumms","http://dbpedia.org/resource/Drums"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Folk music","http://dbpedia.org/resource/Folk_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Folk music","http://dbpedia.org/resource/Folk_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Freak folk","http://dbpedia.org/resource/Freak_folk","Drumss","http://dbpedia.org/resource/Drums"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Freak folkk","http://dbpedia.org/resource/Freak_folk","Guitarr","http://dbpedia.org/resource/Guitar"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Freak folkk","http://dbpedia.org/resource/Freak_folk","Vocalss","http://dbpedia.org/resource/Vocals"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Drumss","http://dbpedia.org/resource/Drums"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitarr","http://dbpedia.org/resource/Guitar"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Alternative rockk","http://dbpedia.org/resource/Alternative_rock","Vocaals","http://dbpedia.org/resource/Vocals"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Dance-rock","http://dbpedia.org/resource/Dance-rock","Drumss","http://dbpedia.org/resource/Drums"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Dance-rock","http://dbpedia.org/resource/Dance-rock","Guitarr","http://dbpedia.org/resource/Guitar"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Dance-rock","http://dbpedia.org/resource/Dance-rock","Vocalss","http://dbpedia.org/resource/Vocals"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Daance-punk","http://dbpedia.org/resource/Dance-punk","Druums","http://dbpedia.org/resource/Drums"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Dance-punkk","http://dbpedia.org/resource/Dance-punk","Guitarr","http://dbpedia.org/resource/Guitar"
"Taylor Spencer","http://dbpedia.org/resource/Tyler_Spencer","Daance-punk","http://dbpedia.org/resource/Dance-punk","Vocalss","http://dbpedia.org/resource/Vocals"
"TeeWanz","http://dbpedia.org/resource/Wanz","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals"
"TeeWanz","http://dbpedia.org/resource/Wanz","Alternative hip hop","http://dbpedia.org/resource/Alternative_hip_hop","Voccals","http://dbpedia.org/resource/Vocals"
"TeeWanz","http://dbpedia.org/resource/Wanz","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocalss","http://dbpedia.org/resource/Vocals"
"TeeWanz","http://dbpedia.org/resource/Wanz","Contemporary R&BB","http://dbpedia.org/resource/Contemporary_R&B","Vocalss","http://dbpedia.org/resource/Vocals"
"Tekzilla","http://dbpedia.org/resource/Hi-Tek","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Drumms","http://dbpedia.org/resource/Drums"
"Tekzilla","http://dbpedia.org/resource/Hi-Tek","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument"
"Tekzilla","http://dbpedia.org/resource/Hi-Tek","Hip hhop music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Terrar","http://dbpedia.org/resource/Pusha_T","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocalss","http://dbpedia.org/resource/Vocals"
"Texas Tornado, Atomic Guitar","http://dbpedia.org/resource/U.P._Wilson","Blues","http://dbpedia.org/resource/Blues","Humann voice","http://dbpedia.org/resource/Human_voice"
"Texas Tornado, Atomic Guitar","http://dbpedia.org/resource/U.P._Wilson","Blues","http://dbpedia.org/resource/Blues","Guitarr","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Thrash metall","http://dbpedia.org/resource/Thrash_metal","Percuussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Thrash metall","http://dbpedia.org/resource/Thrash_metal","Guitaar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Industrial metal","http://dbpedia.org/resource/Industrial_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Industrrial metal","http://dbpedia.org/resource/Industrial_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Industrial metall","http://dbpedia.org/resource/Industrial_metal","Drum kkit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Black metal","http://dbpedia.org/resource/Black_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Black metall","http://dbpedia.org/resource/Black_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Black metall","http://dbpedia.org/resource/Black_metal","Drum kkit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Death metall","http://dbpedia.org/resource/Death_metal","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Death metal","http://dbpedia.org/resource/Death_metal","Guitarr","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Death metall","http://dbpedia.org/resource/Death_metal","Percussionn","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Percussionn","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","GGuitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Technical death metaal","http://dbpedia.org/resource/Technical_death_metal","Guitarr","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Technical death metall","http://dbpedia.org/resource/Technical_death_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Technical death metal","http://dbpedia.org/resource/Technical_death_metal","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Mellodic death metal","http://dbpedia.org/resource/Melodic_death_metal","Percussiion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Melodic death metall","http://dbpedia.org/resource/Melodic_death_metal","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Melodic death metal","http://dbpedia.org/resource/Melodic_death_metal","Guitarr","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Groove metal","http://dbpedia.org/resource/Groove_metal","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Groove metall","http://dbpedia.org/resource/Groove_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Groove  metal","http://dbpedia.org/resource/Groove_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Blues","http://dbpedia.org/resource/Blues","Druum","http://dbpedia.org/resource/Drum"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Bluess","http://dbpedia.org/resource/Blues","Elecctric guitar","http://dbpedia.org/resource/Electric_guitar"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Bluess","http://dbpedia.org/resource/Blues","Guitaar","http://dbpedia.org/resource/Guitar"
