"musician","musician__URI","genre","genre__URI","instrument","instrument__URI","band","band__URI"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy metal  music","http://dbpedia.org/resource/Heavy_metal_music","Bass (guiitar)","http://dbpedia.org/resource/Bass_(guitar)","Bassinvaders","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Rage (German band))","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy metal muusic","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Mekong Delta (band))","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitarr","http://dbpedia.org/resource/Guitar","Bassinvaderss","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Vocalss","http://dbpedia.org/resource/Vocals","Rage ((German band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy mmetal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Mekong Delta (band)","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocals","http://dbpedia.org/resource/Vocals","Bassinvaders","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical musicc","http://dbpedia.org/resource/Classical_music","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)","Rage (German band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical musicc","http://dbpedia.org/resource/Classical_music","Bass (guitar))","http://dbpedia.org/resource/Bass_(guitar)","Mekong Delta (band))","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical musicc","http://dbpedia.org/resource/Classical_music","Bass  (guitar)","http://dbpedia.org/resource/Bass_(guitar)","Bassinvaderss","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical musicc","http://dbpedia.org/resource/Classical_music","Guitar","http://dbpedia.org/resource/Guitar","Rage  (German band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical muusic","http://dbpedia.org/resource/Classical_music","Guitarr","http://dbpedia.org/resource/Guitar","Mekong Delta (band))","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical music","http://dbpedia.org/resource/Classical_music","Guitarr","http://dbpedia.org/resource/Guitar","Bassinvvaders","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical musicc","http://dbpedia.org/resource/Classical_music","Vocals","http://dbpedia.org/resource/Vocals","Rage (Gerrman band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classicaal music","http://dbpedia.org/resource/Classical_music","Vocals","http://dbpedia.org/resource/Vocals","Mekong Delta (band)","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Classical musicc","http://dbpedia.org/resource/Classical_music","Vocalss","http://dbpedia.org/resource/Vocals","Bassinvvaders","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metall","http://dbpedia.org/resource/Progressive_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)","Rage (German band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)","Mekong Delta ((band)","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)","Bassinvaaders","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Prrogressive metal","http://dbpedia.org/resource/Progressive_metal","GGuitar","http://dbpedia.org/resource/Guitar","Rage (German band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metall","http://dbpedia.org/resource/Progressive_metal","Guitar","http://dbpedia.org/resource/Guitar","Mekong Delta (band))","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Guitar","http://dbpedia.org/resource/Guitar","Bassinvaders","http://dbpedia.org/resource/Bassinvaders"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Vocaals","http://dbpedia.org/resource/Vocals","Rage (German band)","http://dbpedia.org/resource/Rage_(German_band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive  metal","http://dbpedia.org/resource/Progressive_metal","Vocals","http://dbpedia.org/resource/Vocals","Mekong Delta (band))","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Peavy Wagner","http://dbpedia.org/resource/Peavy_Wagner","Progressive metall","http://dbpedia.org/resource/Progressive_metal","Vocalss","http://dbpedia.org/resource/Vocals","Bassinvaderss","http://dbpedia.org/resource/Bassinvaders"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rockk","http://dbpedia.org/resource/Hard_rock","Bass guitarr","http://dbpedia.org/resource/Bass_guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rrock","http://dbpedia.org/resource/Hard_rock","Bass guitarr","http://dbpedia.org/resource/Bass_guitar","Dokkenn","http://dbpedia.org/resource/Dokken"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Haard rock","http://dbpedia.org/resource/Hard_rock","Bass guitarr","http://dbpedia.org/resource/Bass_guitar","John Norumm","http://dbpedia.org/resource/John_Norum"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rock","http://dbpedia.org/resource/Hard_rock","GGuitar","http://dbpedia.org/resource/Guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitarr","http://dbpedia.org/resource/Guitar","Dokkenn","http://dbpedia.org/resource/Dokken"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rockk","http://dbpedia.org/resource/Hard_rock","Guittar","http://dbpedia.org/resource/Guitar","John Norum","http://dbpedia.org/resource/John_Norum"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rockk","http://dbpedia.org/resource/Hard_rock","Singingg","http://dbpedia.org/resource/Singing","Accept (band))","http://dbpedia.org/resource/Accept_(band)"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rockk","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing","Dokken","http://dbpedia.org/resource/Dokken"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Hard rockk","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing","Johnn Norum","http://dbpedia.org/resource/John_Norum"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Bass guitarr","http://dbpedia.org/resource/Bass_guitar","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Bass guitarr","http://dbpedia.org/resource/Bass_guitar","Dokken","http://dbpedia.org/resource/Dokken"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Bass guitarr","http://dbpedia.org/resource/Bass_guitar","John Norumm","http://dbpedia.org/resource/John_Norum"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Accept (band))","http://dbpedia.org/resource/Accept_(band)"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metall music","http://dbpedia.org/resource/Heavy_metal_music","Guitaar","http://dbpedia.org/resource/Guitar","Dokken","http://dbpedia.org/resource/Dokken"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitarr","http://dbpedia.org/resource/Guitar","John Norum","http://dbpedia.org/resource/John_Norum"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Singingg","http://dbpedia.org/resource/Singing","Accept (band)","http://dbpedia.org/resource/Accept_(band)"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Singging","http://dbpedia.org/resource/Singing","Dookken","http://dbpedia.org/resource/Dokken"
"Peter Baltes","http://dbpedia.org/resource/Peter_Baltes","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Singing","http://dbpedia.org/resource/Singing","Joohn Norum","http://dbpedia.org/resource/John_Norum"
"Phillip Boa","http://dbpedia.org/resource/Phillip_Boa","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Voodoocultt","http://dbpedia.org/resource/Voodoocult"
"Phillip Boa","http://dbpedia.org/resource/Phillip_Boa","Heavyy metal music","http://dbpedia.org/resource/Heavy_metal_music","Vocalss","http://dbpedia.org/resource/Vocals","Voodoocultt","http://dbpedia.org/resource/Voodoocult"
"Phillip Boa","http://dbpedia.org/resource/Phillip_Boa","Independent musicc","http://dbpedia.org/resource/Independent_music","GGuitar","http://dbpedia.org/resource/Guitar","Voodoocultt","http://dbpedia.org/resource/Voodoocult"
"Phillip Boa","http://dbpedia.org/resource/Phillip_Boa","Indeppendent music","http://dbpedia.org/resource/Independent_music","Vocalss","http://dbpedia.org/resource/Vocals","Voodoocult","http://dbpedia.org/resource/Voodoocult"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","Sarah Connor (singer)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Poop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","BoA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop muusic","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","Jolin Tsai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Pianoo","http://dbpedia.org/resource/Piano","Sarah Connor (singer))","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Piano","http://dbpedia.org/resource/Piano","BoAA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Pianoo","http://dbpedia.org/resource/Piano","Jolin Tsaii","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop muusic","http://dbpedia.org/resource/Pop_music","Pianoo","http://dbpedia.org/resource/Piano","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals","Sarah Connor (singer)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Vocalss","http://dbpedia.org/resource/Vocals","BoAA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop music","http://dbpedia.org/resource/Pop_music","Vocalss","http://dbpedia.org/resource/Vocals","Jolin Tsaai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Pop musicc","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock musicc","http://dbpedia.org/resource/Rock_music","Guitarr","http://dbpedia.org/resource/Guitar","Sarah Connor (singer))","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","Guitar","http://dbpedia.org/resource/Guitar","BoA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","Guiitar","http://dbpedia.org/resource/Guitar","Jolin  Tsai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock mmusic","http://dbpedia.org/resource/Rock_music","Guitar","http://dbpedia.org/resource/Guitar","NNamie Amuro","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","PPiano","http://dbpedia.org/resource/Piano","Sarah Connor (singer)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","Pianoo","http://dbpedia.org/resource/Piano","BBoA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock musicc","http://dbpedia.org/resource/Rock_music","Pianoo","http://dbpedia.org/resource/Piano","Jolin Tsaii","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock musicc","http://dbpedia.org/resource/Rock_music","Piano","http://dbpedia.org/resource/Piano","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","Vocalss","http://dbpedia.org/resource/Vocals","Sarah Connor (singer)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","Vocals","http://dbpedia.org/resource/Vocals","BoAA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock music","http://dbpedia.org/resource/Rock_music","Vocaals","http://dbpedia.org/resource/Vocals","Jolin Tssai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Rock musicc","http://dbpedia.org/resource/Rock_music","Vocals","http://dbpedia.org/resource/Vocals","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-popp","http://dbpedia.org/resource/J-pop","Guitar","http://dbpedia.org/resource/Guitar","Sarah Connor (singer)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","JJ-pop","http://dbpedia.org/resource/J-pop","Guitar","http://dbpedia.org/resource/Guitar","BoA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-ppop","http://dbpedia.org/resource/J-pop","Guiitar","http://dbpedia.org/resource/Guitar","Jolin  Tsai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-ppop","http://dbpedia.org/resource/J-pop","Guitar","http://dbpedia.org/resource/Guitar","Namie Amuro","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-pop","http://dbpedia.org/resource/J-pop","Pianoo","http://dbpedia.org/resource/Piano","Sarah Connor (siinger)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-popp","http://dbpedia.org/resource/J-pop","Piiano","http://dbpedia.org/resource/Piano","BooA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-ppop","http://dbpedia.org/resource/J-pop","Piaano","http://dbpedia.org/resource/Piano","Jolin Tsaii","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-poop","http://dbpedia.org/resource/J-pop","Pianoo","http://dbpedia.org/resource/Piano","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-pop","http://dbpedia.org/resource/J-pop","Vocalss","http://dbpedia.org/resource/Vocals","Sarah Connnor (singer)","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-pop","http://dbpedia.org/resource/J-pop","Vocalss","http://dbpedia.org/resource/Vocals","BooA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-popp","http://dbpedia.org/resource/J-pop","Vocalss","http://dbpedia.org/resource/Vocals","Jolin Tsaai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","J-pop","http://dbpedia.org/resource/J-pop","Vocalss","http://dbpedia.org/resource/Vocals","Namie Amuro","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Guitar","http://dbpedia.org/resource/Guitar","Sarah Connor (singer))","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","EElectronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Guitarr","http://dbpedia.org/resource/Guitar","BoA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Guitarr","http://dbpedia.org/resource/Guitar","Jolin Tsai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance musicc","http://dbpedia.org/resource/Electronic_dance_music","Guiitar","http://dbpedia.org/resource/Guitar","Namie Amuro","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance musicc","http://dbpedia.org/resource/Electronic_dance_music","Piano","http://dbpedia.org/resource/Piano","Sarah Connor (singer))","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Pianoo","http://dbpedia.org/resource/Piano","BoAA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance musicc","http://dbpedia.org/resource/Electronic_dance_music","Piano","http://dbpedia.org/resource/Piano","Jolin Tsaii","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Pianoo","http://dbpedia.org/resource/Piano","Namie Amuro","http://dbpedia.org/resource/Namie_Amuro"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance musicc","http://dbpedia.org/resource/Electronic_dance_music","Vocalss","http://dbpedia.org/resource/Vocals","Sarah Connor (singer))","http://dbpedia.org/resource/Sarah_Connor_(singer)"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance musicc","http://dbpedia.org/resource/Electronic_dance_music","Vocalss","http://dbpedia.org/resource/Vocals","BoA","http://dbpedia.org/resource/BoA"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance musicc","http://dbpedia.org/resource/Electronic_dance_music","Vocaals","http://dbpedia.org/resource/Vocals","Jolin Tssai","http://dbpedia.org/resource/Jolin_Tsai"
"Rike Boomgaarden","http://dbpedia.org/resource/Rike_Boomgaarden","Electronic dance music","http://dbpedia.org/resource/Electronic_dance_music","Vocalls","http://dbpedia.org/resource/Vocals","Namie Amuroo","http://dbpedia.org/resource/Namie_Amuro"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Deep house","http://dbpedia.org/resource/Deep_house","Ableton Livee","http://dbpedia.org/resource/Ableton_Live","Mr PProbz","http://dbpedia.org/resource/Mr_Probz"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Deep housee","http://dbpedia.org/resource/Deep_house","Ableton LLive","http://dbpedia.org/resource/Ableton_Live","Akonn","http://dbpedia.org/resource/Akon"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Deep housee","http://dbpedia.org/resource/Deep_house","Ableton Livee","http://dbpedia.org/resource/Ableton_Live","Francesco YYates","http://dbpedia.org/resource/Francesco_Yates"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","DDeep house","http://dbpedia.org/resource/Deep_house","Ableton Live","http://dbpedia.org/resource/Ableton_Live","Ilsey Juber","http://dbpedia.org/resource/Ilsey_Juber"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Deep housee","http://dbpedia.org/resource/Deep_house","Ableton Liive","http://dbpedia.org/resource/Ableton_Live","Lilly Wood and the Prickk","http://dbpedia.org/resource/Lilly_Wood_and_the_Prick"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Deep housee","http://dbpedia.org/resource/Deep_house","Ableton Live","http://dbpedia.org/resource/Ableton_Live","Jasmine Thompsonn","http://dbpedia.org/resource/Jasmine_Thompson"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Tropical house","http://dbpedia.org/resource/Tropical_house","Abletoon Live","http://dbpedia.org/resource/Ableton_Live","Jasmine Thompsonn","http://dbpedia.org/resource/Jasmine_Thompson"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Tropical housee","http://dbpedia.org/resource/Tropical_house","Ableton Livee","http://dbpedia.org/resource/Ableton_Live","Ilsey Jubeer","http://dbpedia.org/resource/Ilsey_Juber"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Tropical hoouse","http://dbpedia.org/resource/Tropical_house","Ableton Livee","http://dbpedia.org/resource/Ableton_Live","Francesco Yates","http://dbpedia.org/resource/Francesco_Yates"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Tropical housee","http://dbpedia.org/resource/Tropical_house","Abbleton Live","http://dbpedia.org/resource/Ableton_Live","Lilly Woood and the Prick","http://dbpedia.org/resource/Lilly_Wood_and_the_Prick"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","TTropical house","http://dbpedia.org/resource/Tropical_house","Ableton Live","http://dbpedia.org/resource/Ableton_Live","Mr Probz","http://dbpedia.org/resource/Mr_Probz"
"Robin Schulz","http://dbpedia.org/resource/Robin_Schulz","Tropical housee","http://dbpedia.org/resource/Tropical_house","Ableton Livee","http://dbpedia.org/resource/Ableton_Live","Akonn","http://dbpedia.org/resource/Akon"
"Roland Grapow","http://dbpedia.org/resource/Roland_Grapow","Power metaal","http://dbpedia.org/resource/Power_metal","Vocals","http://dbpedia.org/resource/Vocals","Masterplan (baand)","http://dbpedia.org/resource/Masterplan_(band)"
"Roland Grapow","http://dbpedia.org/resource/Roland_Grapow","Power metall","http://dbpedia.org/resource/Power_metal","Vocals","http://dbpedia.org/resource/Vocals","HHelloween","http://dbpedia.org/resource/Helloween"
"Roland Grapow","http://dbpedia.org/resource/Roland_Grapow","Power metall","http://dbpedia.org/resource/Power_metal","Guitar","http://dbpedia.org/resource/Guitar","Helloween","http://dbpedia.org/resource/Helloween"
"Roland Grapow","http://dbpedia.org/resource/Roland_Grapow","Power metal","http://dbpedia.org/resource/Power_metal","Guitar","http://dbpedia.org/resource/Guitar","Masterplan (band))","http://dbpedia.org/resource/Masterplan_(band)"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Speed metall","http://dbpedia.org/resource/Speed_metal","Guitarr","http://dbpedia.org/resource/Guitar","HHelloween","http://dbpedia.org/resource/Helloween"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Speed metal","http://dbpedia.org/resource/Speed_metal","Guitarr","http://dbpedia.org/resource/Guitar","Freedom Calll","http://dbpedia.org/resource/Freedom_Call"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Speed metal","http://dbpedia.org/resource/Speed_metal","Keyboard instrumentt","http://dbpedia.org/resource/Keyboard_instrument","Helloweenn","http://dbpedia.org/resource/Helloween"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Speed metall","http://dbpedia.org/resource/Speed_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument","Freedom Calll","http://dbpedia.org/resource/Freedom_Call"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Speed metal","http://dbpedia.org/resource/Speed_metal","Vocals","http://dbpedia.org/resource/Vocals","Hellloween","http://dbpedia.org/resource/Helloween"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Speed metall","http://dbpedia.org/resource/Speed_metal","Vocals","http://dbpedia.org/resource/Vocals","Freedom Calll","http://dbpedia.org/resource/Freedom_Call"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Power metal","http://dbpedia.org/resource/Power_metal","Guitaar","http://dbpedia.org/resource/Guitar","Helloween","http://dbpedia.org/resource/Helloween"
"Sascha Gerstner","http://dbpedia.org/resource/Sascha_Gerstner","Power metall","http://dbpedia.org/resource/Power_metal","Guitarr","http://dbpedia.org/resource/Guitar","Frreedom Call","http://dbpedia.org/resource/Freedom_Call"
