"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Death metal","http://dbpedia.org/resource/Death_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Death metal","http://dbpedia.org/resource/Death_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Technical death metal","http://dbpedia.org/resource/Technical_death_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Technical death metal","http://dbpedia.org/resource/Technical_death_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Technical death metal","http://dbpedia.org/resource/Technical_death_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Melodic death metal","http://dbpedia.org/resource/Melodic_death_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Melodic death metal","http://dbpedia.org/resource/Melodic_death_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Melodic death metal","http://dbpedia.org/resource/Melodic_death_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Groove metal","http://dbpedia.org/resource/Groove_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Groove metal","http://dbpedia.org/resource/Groove_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Atomic Clock, The Human Drum Machine","http://dbpedia.org/resource/Gene_Hoglan","Groove metal","http://dbpedia.org/resource/Groove_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Blues","http://dbpedia.org/resource/Blues","Drum","http://dbpedia.org/resource/Drum"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Blues","http://dbpedia.org/resource/Blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Blues","http://dbpedia.org/resource/Blues","Guitar","http://dbpedia.org/resource/Guitar"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Blues","http://dbpedia.org/resource/Blues","Harmonica","http://dbpedia.org/resource/Harmonica"
"The Be-Bop Boy, The Pepticon Boy","http://dbpedia.org/resource/Joe_Hill_Louis","Blues","http://dbpedia.org/resource/Blues","Singing","http://dbpedia.org/resource/Singing"
"The Blues Doctor","http://dbpedia.org/resource/Drink_Small","Electric blues","http://dbpedia.org/resource/Electric_blues","Guitar","http://dbpedia.org/resource/Guitar"
"The Blues Doctor","http://dbpedia.org/resource/Drink_Small","Electric blues","http://dbpedia.org/resource/Electric_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"The Blues Doctor","http://dbpedia.org/resource/Drink_Small","Soul blues","http://dbpedia.org/resource/Soul_blues","Guitar","http://dbpedia.org/resource/Guitar"
"The Blues Doctor","http://dbpedia.org/resource/Drink_Small","Soul blues","http://dbpedia.org/resource/Soul_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"The Buddha","http://dbpedia.org/resource/Bill_Dickens","Funk","http://dbpedia.org/resource/Funk","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Buddha","http://dbpedia.org/resource/Bill_Dickens","Soul music","http://dbpedia.org/resource/Soul_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Buddha","http://dbpedia.org/resource/Bill_Dickens","Jazz fusion","http://dbpedia.org/resource/Jazz_fusion","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Caped Commander, The Bat Commander, MC Bat Commander","http://dbpedia.org/resource/Christian_Jacobs","Synthpop","http://dbpedia.org/resource/Synthpop","Singing","http://dbpedia.org/resource/Singing"
"The Caped Commander, The Bat Commander, MC Bat Commander","http://dbpedia.org/resource/Christian_Jacobs","New wave music","http://dbpedia.org/resource/New_wave_music","Singing","http://dbpedia.org/resource/Singing"
"The Caped Commander, The Bat Commander, MC Bat Commander","http://dbpedia.org/resource/Christian_Jacobs","Punk rock","http://dbpedia.org/resource/Punk_rock","Singing","http://dbpedia.org/resource/Singing"
"The Caped Commander, The Bat Commander, MC Bat Commander","http://dbpedia.org/resource/Christian_Jacobs","Rock music","http://dbpedia.org/resource/Rock_music","Singing","http://dbpedia.org/resource/Singing"
"The Caped Commander, The Bat Commander, MC Bat Commander","http://dbpedia.org/resource/Christian_Jacobs","Ska","http://dbpedia.org/resource/Ska","Singing","http://dbpedia.org/resource/Singing"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Blues rock","http://dbpedia.org/resource/Blues_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Blues rock","http://dbpedia.org/resource/Blues_rock","Flute","http://dbpedia.org/resource/Flute"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Blues rock","http://dbpedia.org/resource/Blues_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Blues rock","http://dbpedia.org/resource/Blues_rock","Percussion","http://dbpedia.org/resource/Percussion"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Blues rock","http://dbpedia.org/resource/Blues_rock","Singing","http://dbpedia.org/resource/Singing"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Hard rock","http://dbpedia.org/resource/Hard_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Hard rock","http://dbpedia.org/resource/Hard_rock","Flute","http://dbpedia.org/resource/Flute"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Hard rock","http://dbpedia.org/resource/Hard_rock","Percussion","http://dbpedia.org/resource/Percussion"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Hard rock","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Garage rock revival","http://dbpedia.org/resource/Garage_rock_revival","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Garage rock revival","http://dbpedia.org/resource/Garage_rock_revival","Flute","http://dbpedia.org/resource/Flute"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Garage rock revival","http://dbpedia.org/resource/Garage_rock_revival","Guitar","http://dbpedia.org/resource/Guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Garage rock revival","http://dbpedia.org/resource/Garage_rock_revival","Percussion","http://dbpedia.org/resource/Percussion"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Garage rock revival","http://dbpedia.org/resource/Garage_rock_revival","Singing","http://dbpedia.org/resource/Singing"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Flute","http://dbpedia.org/resource/Flute"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Percussion","http://dbpedia.org/resource/Percussion"
"The Devil, Boots Electric, J Devil","http://dbpedia.org/resource/Jesse_Hughes_(musician)","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing"
"The Finisher/The Wallop King, DJ Mister Cee","http://dbpedia.org/resource/Mister_Cee","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument"
"The Finisher/The Wallop King, DJ Mister Cee","http://dbpedia.org/resource/Mister_Cee","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The Finisher/The Wallop King, DJ Mister Cee","http://dbpedia.org/resource/Mister_Cee","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Finisher/The Wallop King, DJ Mister Cee","http://dbpedia.org/resource/Mister_Cee","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Pop music","http://dbpedia.org/resource/Pop_music","Piano","http://dbpedia.org/resource/Piano"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Pop music","http://dbpedia.org/resource/Pop_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Pop music","http://dbpedia.org/resource/Pop_music","Vocals","http://dbpedia.org/resource/Vocals"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Soul music","http://dbpedia.org/resource/Soul_music","Piano","http://dbpedia.org/resource/Piano"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Soul music","http://dbpedia.org/resource/Soul_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Soul music","http://dbpedia.org/resource/Soul_music","Vocals","http://dbpedia.org/resource/Vocals"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Piano","http://dbpedia.org/resource/Piano"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The General","http://dbpedia.org/resource/Tank_(American_singer)","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Vocals","http://dbpedia.org/resource/Vocals"
"The Glitter Man","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Singing","http://dbpedia.org/resource/Singing"
"The Glitter Man","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Piano","http://dbpedia.org/resource/Piano"
"The Glitter Man","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Baldwin Piano","http://dbpedia.org/resource/Baldwin_Piano"
"The Great Lady of Country Music","http://dbpedia.org/resource/Lynn_Anderson","Country music","http://dbpedia.org/resource/Country_music","Singing","http://dbpedia.org/resource/Singing"
"The Great Lady of Country Music","http://dbpedia.org/resource/Lynn_Anderson","Country pop","http://dbpedia.org/resource/Country_pop","Singing","http://dbpedia.org/resource/Singing"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Blues rock","http://dbpedia.org/resource/Blues_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Blues rock","http://dbpedia.org/resource/Blues_rock","Upright bass","http://dbpedia.org/resource/Upright_bass"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Funk music","http://dbpedia.org/resource/Funk_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Funk music","http://dbpedia.org/resource/Funk_music","Upright bass","http://dbpedia.org/resource/Upright_bass"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Blues","http://dbpedia.org/resource/Blues","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Blues","http://dbpedia.org/resource/Blues","Upright bass","http://dbpedia.org/resource/Upright_bass"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Jazz","http://dbpedia.org/resource/Jazz","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Jazz","http://dbpedia.org/resource/Jazz","Upright bass","http://dbpedia.org/resource/Upright_bass"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Soul music","http://dbpedia.org/resource/Soul_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Groovemaster","http://dbpedia.org/resource/Jerry_Jemmott","Soul music","http://dbpedia.org/resource/Soul_music","Upright bass","http://dbpedia.org/resource/Upright_bass"
"The Incredible Jimmy Smith","http://dbpedia.org/resource/Jimmy_Smith_(musician)","Jazz fusion","http://dbpedia.org/resource/Jazz_fusion","Hammond organ","http://dbpedia.org/resource/Hammond_organ"
"The Incredible Jimmy Smith","http://dbpedia.org/resource/Jimmy_Smith_(musician)","Mainstream jazz","http://dbpedia.org/resource/Mainstream_jazz","Hammond organ","http://dbpedia.org/resource/Hammond_organ"
"The Incredible Jimmy Smith","http://dbpedia.org/resource/Jimmy_Smith_(musician)","Hard bop","http://dbpedia.org/resource/Hard_bop","Hammond organ","http://dbpedia.org/resource/Hammond_organ"
"The Incredible Jimmy Smith","http://dbpedia.org/resource/Jimmy_Smith_(musician)","Jazz-funk","http://dbpedia.org/resource/Jazz-funk","Hammond organ","http://dbpedia.org/resource/Hammond_organ"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Guitar","http://dbpedia.org/resource/Guitar"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Percussion","http://dbpedia.org/resource/Percussion"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Funk metal","http://dbpedia.org/resource/Funk_metal","Singing","http://dbpedia.org/resource/Singing"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Percussion","http://dbpedia.org/resource/Percussion"
"The Invisible Floating Torso Man (Make Yourself)","http://dbpedia.org/resource/Brandon_Boyd","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing"
"The King of Bling","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Piano","http://dbpedia.org/resource/Piano"
"The King of Bling","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Singing","http://dbpedia.org/resource/Singing"
"The King of Bling","http://dbpedia.org/resource/Liberace","Easy listening","http://dbpedia.org/resource/Easy_listening","Baldwin Piano","http://dbpedia.org/resource/Baldwin_Piano"
"The King of the Swing","http://dbpedia.org/resource/Louis_Prima","Traditional pop","http://dbpedia.org/resource/Traditional_pop","Human voice","http://dbpedia.org/resource/Human_voice"
"The King of the Swing","http://dbpedia.org/resource/Louis_Prima","Traditional pop","http://dbpedia.org/resource/Traditional_pop","Trumpet","http://dbpedia.org/resource/Trumpet"
"The King of the Swing","http://dbpedia.org/resource/Louis_Prima","Jazz","http://dbpedia.org/resource/Jazz","Human voice","http://dbpedia.org/resource/Human_voice"
"The King of the Swing","http://dbpedia.org/resource/Louis_Prima","Jazz","http://dbpedia.org/resource/Jazz","Trumpet","http://dbpedia.org/resource/Trumpet"
"The King of the Swing","http://dbpedia.org/resource/Louis_Prima","Swing music","http://dbpedia.org/resource/Swing_music","Human voice","http://dbpedia.org/resource/Human_voice"
"The King of the Swing","http://dbpedia.org/resource/Louis_Prima","Swing music","http://dbpedia.org/resource/Swing_music","Trumpet","http://dbpedia.org/resource/Trumpet"
"The Living Fire, Poor People Defender, Chuck Fender","http://dbpedia.org/resource/Chuck_Fenda","Reggae","http://dbpedia.org/resource/Reggae","Vocals","http://dbpedia.org/resource/Vocals"
"The Lone Wolf","http://dbpedia.org/resource/Oscar_%22Buddy%22_Woods","Texas blues","http://dbpedia.org/resource/Texas_blues","Slide guitar","http://dbpedia.org/resource/Slide_guitar"
"The Lone Wolf","http://dbpedia.org/resource/Oscar_%22Buddy%22_Woods","Texas blues","http://dbpedia.org/resource/Texas_blues","Lap steel guitar","http://dbpedia.org/resource/Lap_steel_guitar"
"The Lone Wolf","http://dbpedia.org/resource/Oscar_%22Buddy%22_Woods","Texas blues","http://dbpedia.org/resource/Texas_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues rock","http://dbpedia.org/resource/Blues_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues rock","http://dbpedia.org/resource/Blues_rock","Double bass","http://dbpedia.org/resource/Double_bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues rock","http://dbpedia.org/resource/Blues_rock","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues rock","http://dbpedia.org/resource/Blues_rock","Fender Precision Bass","http://dbpedia.org/resource/Fender_Precision_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues rock","http://dbpedia.org/resource/Blues_rock","Double Bass","http://dbpedia.org/resource/Double_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues","http://dbpedia.org/resource/Blues","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues","http://dbpedia.org/resource/Blues","Double bass","http://dbpedia.org/resource/Double_bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues","http://dbpedia.org/resource/Blues","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues","http://dbpedia.org/resource/Blues","Fender Precision Bass","http://dbpedia.org/resource/Fender_Precision_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Blues","http://dbpedia.org/resource/Blues","Double Bass","http://dbpedia.org/resource/Double_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Double bass","http://dbpedia.org/resource/Double_bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Fender Precision Bass","http://dbpedia.org/resource/Fender_Precision_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Double Bass","http://dbpedia.org/resource/Double_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Avant-garde","http://dbpedia.org/resource/Avant-garde","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Avant-garde","http://dbpedia.org/resource/Avant-garde","Double bass","http://dbpedia.org/resource/Double_bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Avant-garde","http://dbpedia.org/resource/Avant-garde","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Avant-garde","http://dbpedia.org/resource/Avant-garde","Fender Precision Bass","http://dbpedia.org/resource/Fender_Precision_Bass"
"The Mole","http://dbpedia.org/resource/Larry_Taylor","Avant-garde","http://dbpedia.org/resource/Avant-garde","Double Bass","http://dbpedia.org/resource/Double_Bass"
"The New Prince of the Accordion","http://dbpedia.org/resource/Fernest_Arceneaux","Zydeco","http://dbpedia.org/resource/Zydeco","Accordion","http://dbpedia.org/resource/Accordion"
"The New Prince of the Accordion","http://dbpedia.org/resource/Fernest_Arceneaux","Zydeco","http://dbpedia.org/resource/Zydeco","Singer","http://dbpedia.org/resource/Singer"
"The Queen of the Blues","http://dbpedia.org/resource/Alberta_Adams","Chicago blues","http://dbpedia.org/resource/Chicago_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"The Queen of the Blues","http://dbpedia.org/resource/Alberta_Adams","Detroit blues","http://dbpedia.org/resource/Detroit_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"The Queen of the Blues","http://dbpedia.org/resource/Alberta_Adams","Jump blues","http://dbpedia.org/resource/Jump_blues","Human voice","http://dbpedia.org/resource/Human_voice"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Drum machine","http://dbpedia.org/resource/Drum_machine"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Drums","http://dbpedia.org/resource/Drums"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Guitar","http://dbpedia.org/resource/Guitar"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Phonograph","http://dbpedia.org/resource/Phonograph"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Synthesizers","http://dbpedia.org/resource/Synthesizers"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","R&B","http://dbpedia.org/resource/R&B","Vocals","http://dbpedia.org/resource/Vocals"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Drum machine","http://dbpedia.org/resource/Drum_machine"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Drums","http://dbpedia.org/resource/Drums"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Guitar","http://dbpedia.org/resource/Guitar"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Phonograph","http://dbpedia.org/resource/Phonograph"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Synthesizers","http://dbpedia.org/resource/Synthesizers"
"The Real Richie Rich of LA Dream Team, Richie Rich, Rich E. Rich, Dream Team Richie Rich","http://dbpedia.org/resource/The_Real_Richie_Rich","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"The Salesman, Chilli con Carney","http://dbpedia.org/resource/Patrick_Carney","Blues rock","http://dbpedia.org/resource/Blues_rock","Ludwig Drums","http://dbpedia.org/resource/Ludwig_Drums"
