"musician","musician__URI","genre","genre__URI","instrument","instrument__URI","band","band__URI"
"Thilo Hermann","http://dbpedia.org/resource/Thilo_Hermann","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Grave Digger (band)","http://dbpedia.org/resource/Grave_Digger_(band)"
"Thilo Hermann","http://dbpedia.org/resource/Thilo_Hermann","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Running Wild (band)","http://dbpedia.org/resource/Running_Wild_(band)"
"Thilo Herrmann","http://dbpedia.org/resource/Thilo_Hermann","Power metal","http://dbpedia.org/resource/Power_metal","Guitar","http://dbpedia.org/resource/Guitar","Grave Digger (band)","http://dbpedia.org/resource/Grave_Digger_(band)"
"Thilo Herrmann","http://dbpedia.org/resource/Thilo_Hermann","Power metal","http://dbpedia.org/resource/Power_metal","Guitar","http://dbpedia.org/resource/Guitar","Running Wild (band)","http://dbpedia.org/resource/Running_Wild_(band)"
"Thilo Herrmann","http://dbpedia.org/resource/Thilo_Hermann","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Grave Digger (band)","http://dbpedia.org/resource/Grave_Digger_(band)"
"Thilo Herrmann","http://dbpedia.org/resource/Thilo_Hermann","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Guitar","http://dbpedia.org/resource/Guitar","Running Wild (band)","http://dbpedia.org/resource/Running_Wild_(band)"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Art rock","http://dbpedia.org/resource/Art_rock","Guitar","http://dbpedia.org/resource/Guitar","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Art rock","http://dbpedia.org/resource/Art_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Art rock","http://dbpedia.org/resource/Art_rock","Singing","http://dbpedia.org/resource/Singing","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Art rock","http://dbpedia.org/resource/Art_rock","Singing","http://dbpedia.org/resource/Singing","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Art rock","http://dbpedia.org/resource/Art_rock","Guitar","http://dbpedia.org/resource/Guitar","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Art rock","http://dbpedia.org/resource/Art_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Krautrock","http://dbpedia.org/resource/Krautrock","Drum kit","http://dbpedia.org/resource/Drum_kit","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Krautrock","http://dbpedia.org/resource/Krautrock","Drum kit","http://dbpedia.org/resource/Drum_kit","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Krautrock","http://dbpedia.org/resource/Krautrock","Singing","http://dbpedia.org/resource/Singing","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Krautrock","http://dbpedia.org/resource/Krautrock","Guitar","http://dbpedia.org/resource/Guitar","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Krautrock","http://dbpedia.org/resource/Krautrock","Guitar","http://dbpedia.org/resource/Guitar","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Krautrock","http://dbpedia.org/resource/Krautrock","Singing","http://dbpedia.org/resource/Singing","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Protopunk","http://dbpedia.org/resource/Protopunk","Guitar","http://dbpedia.org/resource/Guitar","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Protopunk","http://dbpedia.org/resource/Protopunk","Singing","http://dbpedia.org/resource/Singing","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Protopunk","http://dbpedia.org/resource/Protopunk","Drum kit","http://dbpedia.org/resource/Drum_kit","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Protopunk","http://dbpedia.org/resource/Protopunk","Guitar","http://dbpedia.org/resource/Guitar","Neu!","http://dbpedia.org/resource/Neu!"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Protopunk","http://dbpedia.org/resource/Protopunk","Singing","http://dbpedia.org/resource/Singing","La Düsseldorf","http://dbpedia.org/resource/La_Düsseldorf"
"Thomas Dinger","http://dbpedia.org/resource/Thomas_Dinger","Protopunk","http://dbpedia.org/resource/Protopunk","Drum kit","http://dbpedia.org/resource/Drum_kit","Neu!","http://dbpedia.org/resource/Neu!"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Guitar","http://dbpedia.org/resource/Guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Guitar","http://dbpedia.org/resource/Guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Guitar","http://dbpedia.org/resource/Guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Guitar","http://dbpedia.org/resource/Guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Piano","http://dbpedia.org/resource/Piano","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Piano","http://dbpedia.org/resource/Piano","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Piano","http://dbpedia.org/resource/Piano","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Piano","http://dbpedia.org/resource/Piano","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Singing","http://dbpedia.org/resource/Singing","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Singing","http://dbpedia.org/resource/Singing","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Singing","http://dbpedia.org/resource/Singing","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Symphonic rock","http://dbpedia.org/resource/Symphonic_rock","Singing","http://dbpedia.org/resource/Singing","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Guitar","http://dbpedia.org/resource/Guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Guitar","http://dbpedia.org/resource/Guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Guitar","http://dbpedia.org/resource/Guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Guitar","http://dbpedia.org/resource/Guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Piano","http://dbpedia.org/resource/Piano","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Piano","http://dbpedia.org/resource/Piano","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Piano","http://dbpedia.org/resource/Piano","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Piano","http://dbpedia.org/resource/Piano","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Singing","http://dbpedia.org/resource/Singing","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Singing","http://dbpedia.org/resource/Singing","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Singing","http://dbpedia.org/resource/Singing","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Gothic rock","http://dbpedia.org/resource/Gothic_rock","Singing","http://dbpedia.org/resource/Singing","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Guitar","http://dbpedia.org/resource/Guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Piano","http://dbpedia.org/resource/Piano","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Piano","http://dbpedia.org/resource/Piano","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Piano","http://dbpedia.org/resource/Piano","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Piano","http://dbpedia.org/resource/Piano","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Alternative rock","http://dbpedia.org/resource/Alternative_rock","Singing","http://dbpedia.org/resource/Singing","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Bass guitar","http://dbpedia.org/resource/Bass_guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Guitar","http://dbpedia.org/resource/Guitar","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Guitar","http://dbpedia.org/resource/Guitar","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Guitar","http://dbpedia.org/resource/Guitar","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Guitar","http://dbpedia.org/resource/Guitar","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Piano","http://dbpedia.org/resource/Piano","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Piano","http://dbpedia.org/resource/Piano","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Piano","http://dbpedia.org/resource/Piano","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Piano","http://dbpedia.org/resource/Piano","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Singing","http://dbpedia.org/resource/Singing","Dreams of Sanity","http://dbpedia.org/resource/Dreams_of_Sanity"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Singing","http://dbpedia.org/resource/Singing","Lacrimosa (band)","http://dbpedia.org/resource/Lacrimosa_(band)"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Singing","http://dbpedia.org/resource/Singing","Cinema Bizarre","http://dbpedia.org/resource/Cinema_Bizarre"
"Tilo Wolff","http://dbpedia.org/resource/Tilo_Wolff","Darkwave","http://dbpedia.org/resource/Darkwave","Singing","http://dbpedia.org/resource/Singing","Girls Under Glass","http://dbpedia.org/resource/Girls_Under_Glass"
"Tom Liwa","http://dbpedia.org/resource/Tom_Liwa","Rock music","http://dbpedia.org/resource/Rock_music","Guitar","http://dbpedia.org/resource/Guitar","Klee (band)","http://dbpedia.org/resource/Klee_(band)"
"Tom Liwa","http://dbpedia.org/resource/Tom_Liwa","Rock music","http://dbpedia.org/resource/Rock_music","Singing","http://dbpedia.org/resource/Singing","Klee (band)","http://dbpedia.org/resource/Klee_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Holy Moses","http://dbpedia.org/resource/Holy_Moses"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Roland Grapow","http://dbpedia.org/resource/Roland_Grapow"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Ride the Sky","http://dbpedia.org/resource/Ride_the_Sky"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Beautiful Sin","http://dbpedia.org/resource/Beautiful_Sin"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Helloween","http://dbpedia.org/resource/Helloween"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Gamma Ray (band)","http://dbpedia.org/resource/Gamma_Ray_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Masterplan (band)","http://dbpedia.org/resource/Masterplan_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Mekong Delta (band)","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Holy Moses","http://dbpedia.org/resource/Holy_Moses"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Roland Grapow","http://dbpedia.org/resource/Roland_Grapow"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Ride the Sky","http://dbpedia.org/resource/Ride_the_Sky"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Beautiful Sin","http://dbpedia.org/resource/Beautiful_Sin"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Helloween","http://dbpedia.org/resource/Helloween"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Gamma Ray (band)","http://dbpedia.org/resource/Gamma_Ray_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Masterplan (band)","http://dbpedia.org/resource/Masterplan_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Power metal","http://dbpedia.org/resource/Power_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Mekong Delta (band)","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Holy Moses","http://dbpedia.org/resource/Holy_Moses"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Roland Grapow","http://dbpedia.org/resource/Roland_Grapow"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Ride the Sky","http://dbpedia.org/resource/Ride_the_Sky"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Beautiful Sin","http://dbpedia.org/resource/Beautiful_Sin"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Helloween","http://dbpedia.org/resource/Helloween"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Gamma Ray (band)","http://dbpedia.org/resource/Gamma_Ray_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Masterplan (band)","http://dbpedia.org/resource/Masterplan_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Thrash metal","http://dbpedia.org/resource/Thrash_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Mekong Delta (band)","http://dbpedia.org/resource/Mekong_Delta_(band)"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Holy Moses","http://dbpedia.org/resource/Holy_Moses"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Roland Grapow","http://dbpedia.org/resource/Roland_Grapow"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Ride the Sky","http://dbpedia.org/resource/Ride_the_Sky"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Beautiful Sin","http://dbpedia.org/resource/Beautiful_Sin"
"Uli Kusch","http://dbpedia.org/resource/Uli_Kusch","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Helloween","http://dbpedia.org/resource/Helloween"
