"publisher","publisher__URI","videogame","videogame__URI","genre","genre__URI","platform","platform__URI","releaseDate"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","Arcanaa Heart 3","http://dbpedia.org/resource/Arcana_Heart_3","Versus fighting game","http://dbpedia.org/resource/Versus_fighting_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1923-09-14"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","Arcana Heart 33","http://dbpedia.org/resource/Arcana_Heart_3","Versus fighting game","http://dbpedia.org/resource/Versus_fighting_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2009-12-22"
"Sega","http://dbpedia.org/resource/Sega","Phantasy Star Online 22","http://dbpedia.org/resource/Phantasy_Star_Online_2","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1925-04-12"
"Zen Studios","http://dbpedia.org/resource/Zen_Studios","Zen Pinballl 2","http://dbpedia.org/resource/Zen_Pinball_2","Pinball","http://dbpedia.org/resource/Pinball","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1931-01-13"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1921-11-12"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2001-01-01"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2001-06-22"
"EA Sports","http://dbpedia.org/resource/EA_Sports","FIFA 14","http://dbpedia.org/resource/FIFA_14","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1924-09-13"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radio","http://dbpedia.org/resource/Jet_Set_Radio","Action game","http://dbpedia.org/resource/Action_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1921-11-12"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Action game","http://dbpedia.org/resource/Action_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2001-01-01"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radio","http://dbpedia.org/resource/Jet_Set_Radio","Action game","http://dbpedia.org/resource/Action_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2001-06-22"
"Nicalis","http://dbpedia.org/resource/Nicalis","1001  Spikes","http://dbpedia.org/resource/1001_Spikes","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1925-11-14"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1921-11-12"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2001-01-01"
"Sega","http://dbpedia.org/resource/Sega","Jet Set Radioo","http://dbpedia.org/resource/Jet_Set_Radio","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2001-06-22"
"Renegade Kid","http://dbpedia.org/resource/Renegade_Kid","Mutant Muddss","http://dbpedia.org/resource/Mutant_Mudds","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1921-06-12"
"Sega","http://dbpedia.org/resource/Sega","Sonic & All-Stars Racing Transformedd","http://dbpedia.org/resource/Sonic_&_All-Stars_Racing_Transformed","Racing video game","http://dbpedia.org/resource/Racing_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infinityy","http://dbpedia.org/resource/Disney_Infinity","Toys-to-life","http://dbpedia.org/resource/Toys-to-life","Wii U","http://dbpedia.org/resource/Wii_U","1923-08-13"
"Atlus","http://dbpedia.org/resource/Atlus","Citizens  of Earth","http://dbpedia.org/resource/Citizens_of_Earth","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1922-01-15"
"Klei Entertainment","http://dbpedia.org/resource/Klei_Entertainment","Don't Starve","http://dbpedia.org/resource/Don't_Starve","Survival game","http://dbpedia.org/resource/Survival_game","Wii U","http://dbpedia.org/resource/Wii_U","1924-06-15"
"Sega","http://dbpedia.org/resource/Sega","Sonic Boom: Rise of Lyricc","http://dbpedia.org/resource/Sonic_Boom:_Rise_of_Lyric","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1921-11-14"
"Atlus","http://dbpedia.org/resource/Atlus","Trine 22","http://dbpedia.org/resource/Trine_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Wii U","http://dbpedia.org/resource/Wii_U","1929-11-13"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney  Infinity","http://dbpedia.org/resource/Disney_Infinity","Sandbox mode","http://dbpedia.org/resource/Sandbox_mode","Wii U","http://dbpedia.org/resource/Wii_U","1923-08-13"
"Namco","http://dbpedia.org/resource/Namco","Battlle City (video game)","http://dbpedia.org/resource/Battle_City_(video_game)","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","Wii U","http://dbpedia.org/resource/Wii_U","1985-09-09"
"Sega","http://dbpedia.org/resource/Sega","Phantasy Star Online 2","http://dbpedia.org/resource/Phantasy_Star_Online_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1925-04-12"
"Square (company)","http://dbpedia.org/resource/Square_(company)","Final Fantasy Adventure","http://dbpedia.org/resource/Final_Fantasy_Adventure","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2006-11-06"
"Playstos Entertainment","http://dbpedia.org/resource/Playstos_Entertainment","Pallurikioo","http://dbpedia.org/resource/Pallurikio","Action platformer","http://dbpedia.org/resource/Action_platformer","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2009-12-11"
"Double Fine Productions","http://dbpedia.org/resource/Double_Fine_Productions","Day of the Tentaclee","http://dbpedia.org/resource/Day_of_the_Tentacle","Point-and-click adventure game","http://dbpedia.org/resource/Point-and-click_adventure_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1993-06-25"
"Klei Entertainment","http://dbpedia.org/resource/Klei_Entertainment","Don't Starvee","http://dbpedia.org/resource/Don't_Starve","Survival game","http://dbpedia.org/resource/Survival_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1924-06-15"
"Square (company)","http://dbpedia.org/resource/Square_(company)","Final Fantasy Adventure","http://dbpedia.org/resource/Final_Fantasy_Adventure","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2007-02-05"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse (video game))","http://dbpedia.org/resource/Ben_10:_Omniverse_(video_game)","Fighting game","http://dbpedia.org/resource/Fighting_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse 2","http://dbpedia.org/resource/Ben_10:_Omniverse_2","Fighting game","http://dbpedia.org/resource/Fighting_game","Wii U","http://dbpedia.org/resource/Wii_U","1922-11-13"
"Konami","http://dbpedia.org/resource/Konami","Puddle (video game))","http://dbpedia.org/resource/Puddle_(video_game)","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1925-01-12"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmaasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1924-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1925-09-13"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trine 22","http://dbpedia.org/resource/Trine_2","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1929-11-13"
"Tomorrow Corporation","http://dbpedia.org/resource/Tomorrow_Corporation","Little Infernoo","http://dbpedia.org/resource/Little_Inferno","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"Two Tribes B.V.","http://dbpedia.org/resource/Two_Tribes_B.V.","Toki Tori","http://dbpedia.org/resource/Toki_Tori","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Wii U","http://dbpedia.org/resource/Wii_U","2001-09-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Just Dance Kids 20144","http://dbpedia.org/resource/Just_Dance_Kids_2014","Rhythm game","http://dbpedia.org/resource/Rhythm_game","Wii U","http://dbpedia.org/resource/Wii_U","1925-10-13"
"Night Light Interactive","http://dbpedia.org/resource/Night_Light_Interactive","Whispering Willowss","http://dbpedia.org/resource/Whispering_Willows","Adventure game","http://dbpedia.org/resource/Adventure_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-06-15"
"Konami","http://dbpedia.org/resource/Konami","Bomberman '944","http://dbpedia.org/resource/Bomberman_'94","List of maze video games","http://dbpedia.org/resource/List_of_maze_video_games","Wii U","http://dbpedia.org/resource/Wii_U","1993-12-10"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Rise of the Guardians: The Video Game","http://dbpedia.org/resource/Rise_of_the_Guardians:_The_Video_Game","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Wii U","http://dbpedia.org/resource/Wii_U","1923-11-12"
"Image & Form","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heistt","http://dbpedia.org/resource/SteamWorld_Heist","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-09-16"
"505 Games","http://dbpedia.org/resource/505_Games","Brunswick Pro Bowlingg","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Bowling","http://dbpedia.org/resource/Bowling","Wii U","http://dbpedia.org/resource/Wii_U","1921-09-07"
"505 Games","http://dbpedia.org/resource/505_Games","Brunswick Pro Bowling","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Sports","http://dbpedia.org/resource/Sports","Wii U","http://dbpedia.org/resource/Wii_U","1921-09-07"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse 22","http://dbpedia.org/resource/Ben_10:_Omniverse_2","Beat 'em up","http://dbpedia.org/resource/Beat_'em_up","Wii U","http://dbpedia.org/resource/Wii_U","1922-11-13"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Metroidvania","http://dbpedia.org/resource/Metroidvania","Wii U","http://dbpedia.org/resource/Wii_U","1931-08-15"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revengee","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Metroidvania","http://dbpedia.org/resource/Metroidvania","Wii U","http://dbpedia.org/resource/Wii_U","1931-08-16"
"Image & Form","http://dbpedia.org/resource/Image_&_Form","SteamWoorld Heist","http://dbpedia.org/resource/SteamWorld_Heist","Turn-based strategy","http://dbpedia.org/resource/Turn-based_strategy","Wii U","http://dbpedia.org/resource/Wii_U","1930-09-16"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Rabbids Landd","http://dbpedia.org/resource/Rabbids_Land","Party game","http://dbpedia.org/resource/Party_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"Microsoft Studios","http://dbpedia.org/resource/Microsoft_Studios","Marvel PPinball","http://dbpedia.org/resource/Marvel_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Wii U","http://dbpedia.org/resource/Wii_U","1928-06-12"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1924-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1925-09-13"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omnniverse (video game)","http://dbpedia.org/resource/Ben_10:_Omniverse_(video_game)","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1924-06-16"
"Konami","http://dbpedia.org/resource/Konami","Bomberman '94","http://dbpedia.org/resource/Bomberman_'94","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1993-12-10"
"Hamster Corporation","http://dbpedia.org/resource/Hamster_Corporation","Ninja JaJaMaru-kunn","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1921-09-06"
"Hamster Corporation","http://dbpedia.org/resource/Hamster_Corporation","Ninja JaJaMaru-kunn","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Wii U","http://dbpedia.org/resource/Wii_U","1985-11-15"
"Konami","http://dbpedia.org/resource/Konami","Puddle (video game)","http://dbpedia.org/resource/Puddle_(video_game)","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1925-01-12"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revengee","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1931-08-15"
"WayForward Technologies","http://dbpedia.org/resource/WayForward_Technologies","Shhantae: Risky's Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1931-08-16"
"Konami","http://dbpedia.org/resource/Konami","Bio Miiracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1988-04-22"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upaa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1993-02-26"
"Konami","http://dbpedia.org/resource/Konami","Biio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","2006-11-01"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle BBokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","2008-06-03"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trine 22","http://dbpedia.org/resource/Trine_2","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1929-11-13"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","1924-06-16"
"Two Tribes B.V.","http://dbpedia.org/resource/Two_Tribes_B.V.","Toki Torii","http://dbpedia.org/resource/Toki_Tori","Platform game","http://dbpedia.org/resource/Platform_game","Wii U","http://dbpedia.org/resource/Wii_U","2001-09-12"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Mortal Kommbat (2011 video game)","http://dbpedia.org/resource/Mortal_Kombat_(2011_video_game)","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1921-04-11"
"505 Games","http://dbpedia.org/resource/505_Games","SSupremacy MMA","http://dbpedia.org/resource/Supremacy_MMA","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1923-09-11"
"Konami","http://dbpedia.org/resource/Konami","Puddle (video game)","http://dbpedia.org/resource/Puddle_(video_game)","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1925-01-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Assassin's Creed Chronicless","http://dbpedia.org/resource/Assassin's_Creed_Chronicles","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1922-04-15"
"Tecmo","http://dbpedia.org/resource/Tecmo","Ninja Gaideen Sigma","http://dbpedia.org/resource/Ninja_Gaiden_Sigma","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1922-02-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Assassin's Creed III: Liberation","http://dbpedia.org/resource/Assassin's_Creed_III:_Liberation","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1931-10-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Assassin's Creed CChronicles","http://dbpedia.org/resource/Assassin's_Creed_Chronicles","Stealth game","http://dbpedia.org/resource/Stealth_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1922-04-15"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Assassin's Creed III: Liberationn","http://dbpedia.org/resource/Assassin's_Creed_III:_Liberation","Stealth game","http://dbpedia.org/resource/Stealth_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1931-10-12"
"505 Games","http://dbpedia.org/resource/505_Games","Suppremacy MMA","http://dbpedia.org/resource/Supremacy_MMA","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1923-09-11"
"Konami","http://dbpedia.org/resource/Konami","Pro Evolution SSoccer 2013","http://dbpedia.org/resource/Pro_Evolution_Soccer_2013","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1926-10-12"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Action game","http://dbpedia.org/resource/Action_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1924-06-16"
"Tecmo","http://dbpedia.org/resource/Tecmo","Ninja Gaideen Sigma","http://dbpedia.org/resource/Ninja_Gaiden_Sigma","Hack and slash","http://dbpedia.org/resource/Hack_and_slash","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1922-02-12"
"Konami","http://dbpedia.org/resource/Konami","Puddle (video game)","http://dbpedia.org/resource/Puddle_(video_game)","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1925-01-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Assassin's Creed Chronicless","http://dbpedia.org/resource/Assassin's_Creed_Chronicles","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1922-04-15"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1924-06-16"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Secret Files: Tunguska","http://dbpedia.org/resource/Secret_Files:_Tunguska","Point-and-click adventure game","http://dbpedia.org/resource/Point-and-click_adventure_game","Wii U","http://dbpedia.org/resource/Wii_U","2006-09-28"
"505 Games","http://dbpedia.org/resource/505_Games","Funky Barnn","http://dbpedia.org/resource/Funky_Barn","Construction and management simulation games","http://dbpedia.org/resource/Construction_and_management_simulation_games","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"Blue Isle Studios","http://dbpedia.org/resource/Blue_Isle_Studios","Slender: The Arrivall","http://dbpedia.org/resource/Slender:_The_Arrival","Survival horror","http://dbpedia.org/resource/Survival_horror","Wii U","http://dbpedia.org/resource/Wii_U","1924-09-14"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Emergent gameplay","http://dbpedia.org/resource/Emergent_gameplay","Wii U","http://dbpedia.org/resource/Wii_U","1925-09-13"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Rise of the Guardians: The Video Gamee","http://dbpedia.org/resource/Rise_of_the_Guardians:_The_Video_Game","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Wii U","http://dbpedia.org/resource/Wii_U","1923-11-12"
"DrinkBox Studios","http://dbpedia.org/resource/DrinkBox_Studios","Severed (video game)","http://dbpedia.org/resource/Severed_(video_game)","Action video game","http://dbpedia.org/resource/Action_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1922-09-16"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A  DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Emergent gameplay","http://dbpedia.org/resource/Emergent_gameplay","Wii U","http://dbpedia.org/resource/Wii_U","1924-09-13"
"DrinkBox Studios","http://dbpedia.org/resource/DrinkBox_Studios","Severed (video gaame)","http://dbpedia.org/resource/Severed_(video_game)","Action video game","http://dbpedia.org/resource/Action_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1926-04-16"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trine 22","http://dbpedia.org/resource/Trine_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Wii U","http://dbpedia.org/resource/Wii_U","1929-11-13"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Funky Barnn","http://dbpedia.org/resource/Funky_Barn","Construction and management simulation games","http://dbpedia.org/resource/Construction_and_management_simulation_games","Wii U","http://dbpedia.org/resource/Wii_U","1930-11-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Just Dance Kids 2014","http://dbpedia.org/resource/Just_Dance_Kids_2014","Music video game","http://dbpedia.org/resource/Music_video_game","Wii U","http://dbpedia.org/resource/Wii_U","1925-10-13"
"Playism","http://dbpedia.org/resource/Playism","Futuridium EP Deeluxe","http://dbpedia.org/resource/Futuridium_EP_Deluxe","Shoot'em up","http://dbpedia.org/resource/Shoot'em_up","Wii U","http://dbpedia.org/resource/Wii_U","1926-05-16"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Secret Files: Tunguskaa","http://dbpedia.org/resource/Secret_Files:_Tunguska","Point-and-click adventure game","http://dbpedia.org/resource/Point-and-click_adventure_game","Wii U","http://dbpedia.org/resource/Wii_U","2008-05-23"
"DrinkBox Studios","http://dbpedia.org/resource/DrinkBox_Studios","Severed (video game)","http://dbpedia.org/resource/Severed_(video_game)","Action video game","http://dbpedia.org/resource/Action_video_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1922-09-16"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Galactic Racing","http://dbpedia.org/resource/Ben_10:_Galactic_Racing","Racing video game","http://dbpedia.org/resource/Racing_video_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1925-11-15"
"Playism","http://dbpedia.org/resource/Playism","Futuridium EP Deluxe","http://dbpedia.org/resource/Futuridium_EP_Deluxe","Shoot'em up","http://dbpedia.org/resource/Shoot'em_up","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1926-05-16"
"DrinkBox Studios","http://dbpedia.org/resource/DrinkBox_Studios","Severed (video game))","http://dbpedia.org/resource/Severed_(video_game)","Action video game","http://dbpedia.org/resource/Action_video_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","1926-04-16"
"Nintendo","http://dbpedia.org/resource/Nintendo","Ninteendo Video","http://dbpedia.org/resource/Nintendo_Video","Video","http://dbpedia.org/resource/Video","New Nintendo 3DS","http://dbpedia.org/resource/New_Nintendo_3DS","1921-07-11"
"Nintendo","http://dbpedia.org/resource/Nintendo","Nintendo Videoo","http://dbpedia.org/resource/Nintendo_Video","Video","http://dbpedia.org/resource/Video","Nintendo 2DS","http://dbpedia.org/resource/Nintendo_2DS","1921-07-11"
"Nintendo","http://dbpedia.org/resource/Nintendo","Face Raiderss","http://dbpedia.org/resource/Face_Raiders","Simulator","http://dbpedia.org/resource/Simulator","Nintendo 2DS","http://dbpedia.org/resource/Nintendo_2DS","1925-03-11"
"Playism","http://dbpedia.org/resource/Playism","Futuridium EP Deluxe","http://dbpedia.org/resource/Futuridium_EP_Deluxe","Shoot'em up","http://dbpedia.org/resource/Shoot'em_up","New Nintendo 3DS","http://dbpedia.org/resource/New_Nintendo_3DS","1926-05-16"
"Nintendo","http://dbpedia.org/resource/Nintendo","Face Raiderss","http://dbpedia.org/resource/Face_Raiders","Shooting sports","http://dbpedia.org/resource/Shooting_sports","Nintendo 2DS","http://dbpedia.org/resource/Nintendo_2DS","1925-03-11"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","Guilty Gear X2 updated versions","http://dbpedia.org/resource/Guilty_Gear_X2_updated_versions","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2005-09-28"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","Guilty Gear X2 updated versionss","http://dbpedia.org/resource/Guilty_Gear_X2_updated_versions","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation Vita","http://dbpedia.org/resource/PlayStation_Vita","2006-04-13"
